"DIRECTORIO","SECUENCIA_P","ORDEN","FEX_C"
8443068,1,2,501.703721364728
8443068,1,3,501.703721364728
8443069,1,1,364.350226767136
8443069,1,2,364.350226767136
8443069,1,3,364.350226767136
8443069,1,4,364.350226767136
8443070,1,1,546.572831317198
8443070,1,2,546.572831317198
8443070,1,3,546.572831317198
8443070,1,4,546.572831317198
8443070,1,5,546.572831317198
8443071,1,1,645.25007049865
8443071,1,2,645.25007049865
8443071,1,3,645.25007049865
8443072,1,1,395.596561324229
8443072,1,2,395.596561324229
8443072,1,3,395.596561324229
8443072,1,4,395.596561324229
8443072,1,5,395.596561324229
8443075,1,1,656.898766590004
8443075,1,2,656.898766590004
8443075,1,3,656.898766590004
8443075,1,4,656.898766590004
8443076,1,1,234.773238153394
8443076,1,2,234.773238153394
8443078,1,1,496.790541267351
8443078,1,2,496.790541267351
8443078,1,3,496.790541267351
8443078,1,4,496.790541267351
8443080,1,1,425.106880842081
8443080,1,2,425.106880842081
8443080,1,3,425.106880842081
8443080,1,4,425.106880842081
8443081,1,1,441.84686907337
8443081,1,2,441.84686907337
8443081,1,3,441.84686907337
8443081,1,4,441.84686907337
8443081,1,5,441.84686907337
8443081,1,6,441.84686907337
8443082,1,1,358.475375989873
8443082,1,2,358.475375989873
8443082,1,3,358.475375989873
8443083,1,1,521.331103456825
8443083,1,2,521.331103456825
8443083,1,3,521.331103456825
8443083,1,4,521.331103456825
8443083,1,5,521.331103456825
8449168,1,1,325.945305195075
8449168,1,2,325.945305195075
8449168,1,3,325.945305195075
8449168,1,4,325.945305195075
8449169,1,1,358.097506695593
8449169,1,2,358.097506695593
8449169,1,3,358.097506695593
8449169,1,4,358.097506695593
8449169,1,5,358.097506695593
8449171,1,1,477.906374090071
8449171,1,2,477.906374090071
8449171,1,3,477.906374090071
8449172,1,1,298.862079220508
8449172,1,2,298.862079220508
8449172,1,3,298.862079220508
8449172,1,4,298.862079220508
8449173,1,1,496.504850063017
8449173,1,2,496.504850063017
8449173,1,3,496.504850063017
8449173,1,4,496.504850063017
8449173,1,5,496.504850063017
8449173,1,6,496.504850063017
8449174,1,1,260.500218192184
8449174,1,2,260.500218192184
8449175,1,1,260.500218192184
8449175,1,2,260.500218192184
8449176,1,1,260.500218192184
8449176,1,2,260.500218192184
8449177,1,1,402.607709344086
8449177,1,2,402.607709344086
8449177,1,3,402.607709344086
8449177,1,4,402.607709344086
8449178,1,1,199.205600224655
8449178,1,2,199.205600224655
8449179,1,1,475.461746219566
8449179,1,2,475.461746219566
8449179,1,3,475.461746219566
8449180,1,1,200.071711529979
8449180,1,2,200.071711529979
8449181,1,1,338.133314561369
8449182,1,1,289.115809606111
8449182,1,2,289.115809606111
8449182,1,3,289.115809606111
8449182,1,4,289.115809606111
8449183,1,1,292.658732359588
8449183,1,2,292.658732359588
8449183,1,3,292.658732359588
8449185,1,1,376.661966289816
8449185,1,2,376.661966289816
8449185,1,3,376.661966289816
8449186,1,1,202.239607422055
8449186,1,2,202.239607422055
8449186,1,3,202.239607422055
8449186,1,4,202.239607422055
8449187,1,1,429.269363809122
8449187,1,2,429.269363809122
8449187,1,3,429.269363809122
8451165,1,1,313.351592199473
8451166,1,1,309.880672140517
8451166,1,2,309.880672140517
8451167,1,1,499.274937705978
8451167,1,2,499.274937705978
8451168,1,1,313.351592199473
8451169,1,1,236.967038723284
8451169,1,2,236.967038723284
8451170,1,1,541.942860578375
8451170,1,2,541.942860578375
8451170,1,3,541.942860578375
8451171,1,1,575.454573251899
8451171,1,2,575.454573251899
8451171,1,3,575.454573251899
8451172,1,1,319.452418970786
8451172,1,2,319.452418970786
8451172,1,3,319.452418970786
8451173,1,1,157.978025815523
8451173,1,2,157.978025815523
8451173,1,3,157.978025815523
8451173,1,4,157.978025815523
8451174,1,1,319.284051394939
8451174,1,2,319.284051394939
8451174,1,3,319.284051394939
8451174,1,4,319.284051394939
8451176,1,1,361.126872809736
8451176,1,2,361.126872809736
8451176,1,3,361.126872809736
8451176,1,4,361.126872809736
8451177,1,1,361.295240385583
8451177,1,2,361.295240385583
8451177,1,3,361.295240385583
8451178,1,1,206.587114760345
8451178,1,2,206.587114760345
8451179,1,1,378.830543189011
8451179,1,2,378.830543189011
8451179,1,3,378.830543189011
8451179,1,4,378.830543189011
8451180,1,1,311.473804536134
8451180,1,2,311.473804536134
8451180,1,3,311.473804536134
8451180,1,4,311.473804536134
8451180,1,5,311.473804536134
8451180,1,6,311.473804536134
8454734,1,1,398.995988440139
8454734,1,2,398.995988440139
8454734,1,3,398.995988440139
8454734,1,4,398.995988440139
8454734,1,5,398.995988440139
8454735,1,1,299.78761706293
8454735,1,2,299.78761706293
8454736,1,1,321.818733185385
8454736,1,2,321.818733185385
8454736,1,3,321.818733185385
8454737,1,1,357.822145440061
8454737,1,2,357.822145440061
8454738,1,1,210.766013926966
8454738,1,2,210.766013926966
8454739,1,1,321.818733185385
8454739,1,2,321.818733185385
8454739,1,3,321.818733185385
8455609,1,1,372.648220386841
8455609,1,2,372.648220386841
8455609,1,3,372.648220386841
8455610,1,1,327.16490598097
8455610,1,2,327.16490598097
8455611,1,1,496.593827424387
8455611,1,2,496.593827424387
8455611,1,3,496.593827424387
8455611,1,4,496.593827424387
8455612,1,1,351.207953874257
8455612,1,2,351.207953874257
8455612,1,3,351.207953874257
8455614,1,1,350.632171573224
8455614,1,2,350.632171573224
8455615,1,1,350.632171573224
8455615,1,2,350.632171573224
8455616,1,1,346.383384389844
8455616,1,2,346.383384389844
8455616,1,3,346.383384389844
8455616,1,4,346.383384389844
8455617,1,1,687.447379235682
8455617,1,2,687.447379235682
8455617,1,3,687.447379235682
8455617,1,4,687.447379235682
8455617,1,5,687.447379235682
8455618,1,1,589.476636549201
8455618,1,2,589.476636549201
8455618,1,3,589.476636549201
8455618,1,4,589.476636549201
8455618,1,5,589.476636549201
8455619,1,1,325.320274111722
8455619,1,2,325.320274111722
8455620,1,1,456.308213678413
8455620,1,2,456.308213678413
8455620,1,3,456.308213678413
8455621,1,1,396.510043814697
8455621,1,2,396.510043814697
8455621,1,3,396.510043814697
8455621,1,4,396.510043814697
8455622,1,1,243.754436197781
8455622,1,2,243.754436197781
8455623,1,1,459.16036897555
8455623,1,2,459.16036897555
8455624,1,1,655.770864865407
8455624,1,2,655.770864865407
8455624,1,3,655.770864865407
8455624,1,4,655.770864865407
8455625,1,1,618.525019308205
8455625,1,2,618.525019308205
8455625,1,3,618.525019308205
8455625,1,4,618.525019308205
8455626,1,1,265.450805234105
8455626,1,2,265.450805234105
8455627,1,1,191.008507561732
8455628,1,1,329.764458145115
8455628,1,2,329.764458145115
8455628,1,3,329.764458145115
8455628,1,4,329.764458145115
8455628,1,5,329.764458145115
8455629,1,1,251.667429513627
8455629,1,2,251.667429513627
8455630,1,1,324.922626632342
8455636,1,1,200.071711529979
8455636,1,2,200.071711529979
8455636,1,3,200.071711529979
8455676,1,1,406.497638902966
8455676,1,2,406.497638902966
8455676,1,3,406.497638902966
8455676,1,4,406.497638902966
8455677,1,1,406.497638902966
8455677,1,2,406.497638902966
8455677,1,3,406.497638902966
8455677,1,4,406.497638902966
8455678,1,1,298.616682735011
8455678,1,2,298.616682735011
8455678,1,3,298.616682735011
8455679,1,1,485.482030808612
8455679,1,2,485.482030808612
8455679,1,3,485.482030808612
8455679,1,4,485.482030808612
8455680,1,1,443.576962166211
8455680,1,2,443.576962166211
8455681,1,1,375.521933939908
8455681,1,2,375.521933939908
8459677,1,1,793.145910929864
8459677,1,2,793.145910929864
8459677,1,3,793.145910929864
8459677,1,4,793.145910929864
8459677,1,5,793.145910929864
8463275,1,1,565.590334311833
8463275,1,2,565.590334311833
8463275,1,3,565.590334311833
8463276,1,1,313.824395736842
8463276,1,2,313.824395736842
8463278,1,1,446.374944523849
8463278,1,2,446.374944523849
8463279,1,1,446.374944523849
8463279,1,2,446.374944523849
8463290,1,1,355.359467828849
8463291,1,1,321.818733185385
8463291,1,2,321.818733185385
8463291,1,3,321.818733185385
8463292,1,1,299.78761706293
8463292,1,2,299.78761706293
8463293,1,1,299.618002319855
8463293,1,2,299.618002319855
8463293,1,3,299.618002319855
8464202,1,1,471.87643033805
8464202,1,2,471.87643033805
8464203,1,1,354.173910680025
8464203,1,2,354.173910680025
8464204,1,1,231.822923354198
8464204,1,2,231.822923354198
8464205,1,1,299.607102492687
8464206,1,1,260.500218192184
8464206,1,2,260.500218192184
8464207,1,1,263.418036287905
8464209,1,1,338.133314561369
8464210,1,1,510.36657913642
8464210,1,2,510.36657913642
8464210,1,3,510.36657913642
8464210,1,4,510.36657913642
8464211,1,1,372.575924365002
8464211,1,2,372.575924365002
8464211,1,3,372.575924365002
8464212,1,1,378.869244531398
8464212,1,2,378.869244531398
8464225,1,1,440.801841940221
8464225,1,2,440.801841940221
8464225,1,3,440.801841940221
8464226,1,1,396.980466049745
8464226,1,2,396.980466049745
8464226,1,3,396.980466049745
8464226,1,4,396.980466049745
8464227,1,1,346.109873763645
8464227,1,2,346.109873763645
8464228,1,1,371.545169906695
8464228,1,2,371.545169906695
8464228,1,3,371.545169906695
8464229,1,1,340.520351963434
8464229,1,2,340.520351963434
8464229,1,3,340.520351963434
8464230,1,1,481.623576370607
8464230,1,2,481.623576370607
8464230,1,3,481.623576370607
8464230,1,4,481.623576370607
8464231,1,1,464.878819048283
8464231,1,2,464.878819048283
8464231,1,3,464.878819048283
8464231,1,4,464.878819048283
8464231,1,5,464.878819048283
8464231,1,6,464.878819048283
8464232,1,1,240.275045972294
8464232,1,2,240.275045972294
8464233,1,1,246.024206876182
8464235,1,1,310.530595005339
8464236,1,1,445.646549850344
8464236,1,2,445.646549850344
8464236,1,3,445.646549850344
8464236,1,4,445.646549850344
8464237,1,1,293.836917682087
8464237,1,2,293.836917682087
8464237,1,3,293.836917682087
8464238,1,1,346.109873763645
8464238,1,2,346.109873763645
8465898,1,1,301.056816334225
8465898,1,2,301.056816334225
8465898,1,3,301.056816334225
8465898,1,4,301.056816334225
8465899,1,1,196.840058449984
8465899,1,2,196.840058449984
8465900,1,1,197.319489738591
8465902,1,1,379.405264737185
8465902,1,2,379.405264737185
8465902,1,3,379.405264737185
8465902,1,4,379.405264737185
8465902,1,5,379.405264737185
8465903,1,1,662.132403763221
8465903,1,2,662.132403763221
8465903,1,3,662.132403763221
8465903,1,4,662.132403763221
8465903,1,5,662.132403763221
8465907,1,1,177.275953598386
8465907,1,2,177.275953598386
8465907,1,3,177.275953598386
8466360,1,1,199.763234107445
8466360,1,2,199.763234107445
8466360,1,3,199.763234107445
8470950,1,1,268.129879817559
8470950,1,2,268.129879817559
8470950,1,3,268.129879817559
8481588,1,1,272.222408327495
8481588,1,2,272.222408327495
8481588,1,3,272.222408327495
8481588,1,4,272.222408327495
8481588,1,5,272.222408327495
8481588,1,6,272.222408327495
8481588,1,7,272.222408327495
8484949,1,1,200.071711529979
8484949,1,2,200.071711529979
8484949,1,3,200.071711529979
8486035,1,1,452.004916681446
8486035,1,2,452.004916681446
8372578,1,1,73.0292361016694
8372579,1,1,103.053474954539
8372579,1,2,103.053474954539
8372579,1,3,103.053474954539
8372580,1,1,102.410249449311
8372580,1,2,102.410249449311
8372581,1,1,73.889494977557
8372581,1,2,73.889494977557
8372582,1,1,72.2203088557719
8372582,1,2,72.2203088557719
8372583,1,1,74.6698114727675
8372584,1,1,81.1929050754118
8372584,1,2,81.1929050754118
8372585,1,1,58.4233888813355
8372586,1,1,58.4233888813355
8372587,1,1,65.2748239270553
8372587,1,2,65.2748239270553
8372588,1,1,72.2203088557719
8372588,1,2,72.2203088557719
8372590,1,1,72.2203088557719
8372590,1,2,72.2203088557719
8372591,1,1,146.502199968469
8372591,1,2,146.502199968469
8372592,1,1,93.3372643409593
8372593,1,1,81.9281995594491
8372593,1,2,81.9281995594491
8372594,1,1,82.4898673469584
8372594,1,2,82.4898673469584
8372595,1,1,99.3834317351084
8372596,1,1,59.1115959820456
8372596,1,2,59.1115959820456
8372597,1,1,105.499572296791
8372597,1,2,105.499572296791
8372598,1,1,112.214843774005
8372598,1,2,112.214843774005
8372598,1,3,112.214843774005
8372599,1,1,84.0035379068634
8372601,1,1,93.6283070598702
8372601,1,2,93.6283070598702
8372602,1,1,65.7263124915024
8372603,1,1,89.4440591918931
8372603,1,2,89.4440591918931
8372604,1,1,70.5949282316137
8372606,1,1,100.563737212453
8372606,1,2,100.563737212453
8372607,1,1,70.5949282316137
8372608,1,1,73.4341769179372
8372608,1,2,73.4341769179372
8372609,1,1,111.753387395754
8372609,1,2,111.753387395754
8372610,1,1,92.8011007653282
8372610,1,2,92.8011007653282
8372611,1,1,65.7263124915024
8372612,1,1,92.1692245043802
8372612,1,2,92.1692245043802
8372613,1,1,100.563737212453
8372613,1,2,100.563737212453
8372614,1,1,70.7014460621246
8372614,1,2,70.7014460621246
8372615,1,1,98.9965744676676
8372615,1,2,98.9965744676676
8372616,1,1,71.4265118116384
8372616,1,2,71.4265118116384
8372617,1,1,90.1691249414069
8372617,1,2,90.1691249414069
8378411,1,1,69.5422864879597
8378411,1,2,69.5422864879597
8378412,1,1,49.5909353437601
8378413,1,1,49.5509666355629
8378413,1,2,49.5509666355629
8378414,1,1,103.685853539063
8378414,1,2,103.685853539063
8378415,1,1,84.358634988243
8378416,1,1,49.6257923911539
8378416,1,2,49.6257923911539
8378416,1,3,49.6257923911539
8378417,1,1,108.1967235896
8378417,1,2,108.1967235896
8378417,1,3,108.1967235896
8378417,1,4,108.1967235896
8378418,1,1,95.1618942742965
8378418,1,2,95.1618942742965
8378418,1,3,95.1618942742965
8378418,1,4,95.1618942742965
8378419,1,1,69.4697344476656
8378419,1,2,69.4697344476656
8378419,1,3,69.4697344476656
8378420,1,1,65.3396196036296
8378420,1,2,65.3396196036296
8378421,1,1,49.5909353437601
8378422,1,1,74.7337883326026
8378422,1,2,74.7337883326026
8378422,1,3,74.7337883326026
8378423,1,1,79.0887320009946
8378424,1,1,86.4001891367905
8378424,1,2,86.4001891367905
8378424,1,3,86.4001891367905
8378425,1,1,173.877634934872
8378425,1,2,173.877634934872
8378425,1,3,173.877634934872
8378425,1,4,173.877634934872
8378426,1,1,79.025781285584
8378426,1,2,79.025781285584
8378427,1,1,140.978514796385
8378427,1,2,140.978514796385
8378427,1,3,140.978514796385
8378428,1,1,109.529101218537
8378428,1,2,109.529101218537
8378429,1,1,119.439614264475
8378429,1,2,119.439614264475
8378429,1,3,119.439614264475
8378430,1,1,87.2653474063072
8378430,1,2,87.2653474063072
8378431,1,1,154.889170625168
8378431,1,2,154.889170625168
8378431,1,3,154.889170625168
8378432,1,1,132.864850106483
8381056,1,1,75.2026957811176
8381056,1,2,75.2026957811176
8381056,1,3,75.2026957811176
8381057,1,1,124.826668333758
8381057,1,2,124.826668333758
8381058,1,1,74.3264499533443
8381058,1,2,74.3264499533443
8381059,1,1,83.1098546726736
8381059,1,2,83.1098546726736
8381060,1,1,105.96476081825
8381060,1,2,105.96476081825
8381061,1,1,105.96476081825
8381061,1,2,105.96476081825
8381062,1,1,97.9494763431486
8381062,1,2,97.9494763431486
8381062,1,3,97.9494763431486
8381063,1,1,105.028561928181
8381063,1,2,105.028561928181
8381064,1,1,136.43884108495
8381064,1,2,136.43884108495
8381064,1,3,136.43884108495
8381064,1,4,136.43884108495
8381065,1,1,73.5624427589575
8381065,1,2,73.5624427589575
8381066,1,1,84.7718086546
8381066,1,2,84.7718086546
8381067,1,1,58.849954207166
8381067,1,2,58.849954207166
8381068,1,1,101.230361985892
8381069,1,1,107.964470915584
8381069,1,2,107.964470915584
8381069,1,3,107.964470915584
8381070,1,1,124.423024246876
8381070,1,2,124.423024246876
8381071,1,1,60.2101190747307
8381071,1,2,60.2101190747307
8381072,1,1,58.849954207166
8381072,1,2,58.849954207166
8381073,1,1,124.423024246876
8381073,1,2,124.423024246876
8381074,1,1,124.423024246876
8381074,1,2,124.423024246876
8381075,1,1,78.4075435243555
8381075,1,2,78.4075435243555
8386820,1,1,103.623093274492
8386820,1,2,103.623093274492
8386821,1,1,95.0718333131411
8386822,1,1,95.0718333131411
8386823,1,1,134.95558864448
8386823,1,2,134.95558864448
8386823,1,3,134.95558864448
8386824,1,1,98.0094294054444
8386824,1,2,98.0094294054444
8386825,1,1,73.5624427589575
8386825,1,2,73.5624427589575
8386826,1,1,95.0718333131411
8386827,1,1,92.2426230310308
8386827,1,2,92.2426230310308
8386827,1,3,92.2426230310308
8386827,1,4,92.2426230310308
8386828,1,1,95.0718333131411
8386829,1,1,74.3264499533443
8386829,1,2,74.3264499533443
8386830,1,1,104.253476669644
8386830,1,2,104.253476669644
8386830,1,3,104.253476669644
8386831,1,1,134.95558864448
8386831,1,2,134.95558864448
8386831,1,3,134.95558864448
8393568,1,1,72.2203088557719
8393568,1,2,72.2203088557719
8393569,1,1,73.4341769179372
8393569,1,2,73.4341769179372
8393570,1,1,53.386264848717
8393570,1,2,53.386264848717
8398797,1,1,12.1894255881745
8398797,1,2,12.1894255881745
8398797,1,3,12.1894255881745
8398798,1,1,18.9638806016078
8398799,1,1,11.1313759430837
8398799,1,2,11.1313759430837
8398799,1,3,11.1313759430837
8398800,1,1,14.7194917653054
8398801,1,1,20.9681791435572
8398801,1,2,20.9681791435572
8398802,1,1,25.0273140719625
8398802,1,2,25.0273140719625
8398803,1,1,14.5564475028932
8398803,1,2,14.5564475028932
8398804,1,1,16.4456778641781
8398804,1,2,16.4456778641781
8398805,1,1,20.9681791435572
8398805,1,2,20.9681791435572
8398806,1,1,14.8928822335013
8398806,1,2,14.8928822335013
8398807,1,1,20.7829252356601
8398807,1,2,20.7829252356601
8398808,1,1,14.7194917653054
8398809,1,1,142.742841411445
8398809,1,2,142.742841411445
8398809,1,3,142.742841411445
8398809,1,4,142.742841411445
8398810,1,1,73.5624427589575
8398810,1,2,73.5624427589575
8398811,1,1,73.5624427589575
8398811,1,2,73.5624427589575
8398812,1,1,83.1098546726736
8398812,1,2,83.1098546726736
8398813,1,1,95.0118802508453
8398813,1,2,95.0118802508453
8398814,1,1,104.968608865885
8398814,1,2,104.968608865885
8398814,1,3,104.968608865885
8398815,1,1,147.513495833493
8398815,1,2,147.513495833493
8398815,1,3,147.513495833493
8398816,1,1,124.826668333758
8398816,1,2,124.826668333758
8398817,1,1,105.96476081825
8398817,1,2,105.96476081825
8398818,1,1,74.3264499533443
8398818,1,2,74.3264499533443
8398819,1,1,83.1098546726736
8398819,1,2,83.1098546726736
8398820,1,1,73.5024896966618
8398820,1,2,73.5024896966618
8398820,1,3,73.5024896966618
8398841,1,1,107.790544056338
8398841,1,2,107.790544056338
8398842,1,1,105.971712938028
8398842,1,2,105.971712938028
8398842,1,3,105.971712938028
8398843,1,1,76.0145241842561
8398843,1,2,76.0145241842561
8398844,1,1,77.8333553025661
8398845,1,1,152.430612361277
8398845,1,2,152.430612361277
8398845,1,3,152.430612361277
8398846,1,1,114.869966395796
8398846,1,2,114.869966395796
8398846,1,3,114.869966395796
8398847,1,1,130.755884231777
8398848,1,1,159.006697529694
8398848,1,2,159.006697529694
8398849,1,1,129.049508775923
8398850,1,1,76.8659497828281
8398851,1,1,91.9839995782318
8398851,1,2,91.9839995782318
8398852,1,1,77.0652805950909
8398852,1,2,77.0652805950909
8398853,1,1,61.4220874647756
8398853,1,2,61.4220874647756
8398853,1,3,61.4220874647756
8398854,1,1,54.780074113243
8398855,1,1,81.527769090112
8398855,1,2,81.527769090112
8398855,1,3,81.527769090112
8398856,1,1,54.0555999660686
8398856,1,2,54.0555999660686
8398857,1,1,54.0992021931928
8398858,1,1,69.1431515004663
