DIRECTORIO,SECUENCIA_P,ORDEN,es_desplazado,es_victima,fex_c_victi
8379833,1,4,1,1,131.46444168
8379835,1,1,0,1,104.14349891
8379835,1,2,1,1,105.53802105
8379842,1,2,1,1,124.96063856
8379842,1,3,1,1,124.96063856
8379845,1,2,1,1,132.70631989
8379847,1,1,1,1,253.8018481
8379847,1,4,1,1,253.8018481
8379847,1,5,1,1,253.8018481
8379848,1,3,1,1,113.63127708
8379849,1,1,1,1,216.10154424
8379849,1,2,1,1,216.10154424
8379849,1,4,1,1,216.10154424
8379849,1,5,1,1,216.10154424
8379852,1,1,1,1,113.63127708
8379852,1,2,1,1,113.63127708
8379852,1,3,1,1,113.63127708
8379854,1,1,1,1,101.83618003
8379854,1,2,1,1,101.83618003
8379855,1,1,1,1,101.83618003
8379855,1,2,1,1,101.83618003
8379856,1,1,1,1,142.20682457
8379856,1,2,1,1,142.20682457
8379862,1,3,1,1,90.191730451
8379866,1,1,1,1,83.296882065
8379868,1,1,1,1,349.40647272
8379868,1,2,1,1,349.40647272
8379868,1,3,1,1,349.40647272
8379868,1,4,1,1,349.40647272
8379868,1,5,1,1,349.40647272
8379868,1,6,1,1,349.40647272
8379868,1,7,1,1,349.40647272
8379869,1,1,1,1,92.169244198
8379870,1,1,0,1,105.38226472
8379872,1,1,1,1,170.32734155
8379873,1,1,1,1,200.29389314
8379873,1,2,1,1,200.29389314
8379874,1,1,1,1,257.63929287
8379875,1,2,0,1,103.1571894
8379879,1,1,0,1,173.14585834
8379880,1,1,1,1,253.12013144
8379884,1,1,1,1,290.83543978
8379884,1,2,1,1,290.83543978
8379889,1,1,1,1,173.98167825
8379889,1,2,1,1,173.98167825
8379889,1,3,1,1,173.98167825
8379895,1,1,1,1,248.40078886
8379895,1,2,1,1,248.40078886
8379895,1,3,1,1,248.40078886
8379895,1,5,1,1,248.40078886
8379898,1,3,1,1,202.51989887
8379905,1,2,1,1,109.97863357
8379916,1,1,1,1,380.52414994
8379923,1,1,0,1,79.640213843
8379935,1,1,1,1,70.622018301
8379935,1,2,1,1,70.622018301
8379939,1,1,0,1,52.023222454
8379941,1,2,1,1,166.70616807
8379943,1,1,1,1,175.97402809
8379943,1,2,1,1,175.97402809
8379943,1,3,1,1,175.97402809
8379943,1,4,1,1,175.97402809
8380000,1,3,1,1,147.6552261
8380002,1,1,1,1,55.351995708
8380002,1,2,1,1,55.351995708
8380003,1,2,1,1,58.768565615
8380023,1,3,0,1,120.0119882
8380026,1,1,1,1,50.339673078
8380027,1,2,1,1,174.35692389
8380027,1,3,1,1,174.35692389
8380027,1,4,1,1,174.35692389
8380027,1,5,1,1,174.35692389
8380028,1,2,1,1,50.339673078
8380028,1,3,1,1,50.339673078
8380030,1,1,1,1,91.112177522
8380033,1,1,1,1,50.339673078
8380034,1,1,1,1,50.339673078
8380034,1,2,1,1,50.339673078
8380037,1,1,1,1,226.52852885
8380037,1,3,1,1,226.52852885
8380037,1,5,1,1,226.52852885
8380037,1,6,1,1,226.52852885
8380038,1,3,1,1,56.632132213
8380040,1,1,1,1,56.632132213
8380040,1,2,1,1,56.632132213
8380041,1,1,1,1,140.16680846
8380041,1,2,1,1,140.16680846
8380041,1,3,1,1,140.16680846
8380043,1,1,1,1,56.632132213
8380061,1,2,1,1,554.01975637
8380061,1,3,0,1,546.69923993
8380086,1,2,1,1,141.89241506
8380086,1,3,1,1,141.89241506
8380086,1,4,1,1,141.89241506
8380092,1,2,1,1,18.632288823
8380106,1,1,1,1,32.789387261
8380106,1,2,1,1,32.789387261
8380106,1,3,1,1,32.789387261
8380122,1,1,1,1,3159.5172379
8380124,1,1,1,1,1964.5212798
8380125,1,1,1,1,2484.9875896
8380125,1,4,1,1,2484.9875896
8380126,1,1,1,1,4730.3787658
8380127,1,1,1,1,1895.6848275
8380127,1,2,1,1,1895.6848275
8380131,1,1,1,1,1775.6609891
8380131,1,2,1,1,1775.6609891
8380133,1,3,1,1,1646.0843613
8380140,1,1,1,1,3257.7109753
8380140,1,2,1,1,3257.7109753
8380140,1,3,1,1,3257.7109753
8380140,1,4,1,1,3257.7109753
8380142,1,1,0,1,2430.7358425
8380155,1,1,1,1,3277.4741195
8380159,1,1,1,1,3295.0689277
8380166,1,2,1,1,3074.0588655
8380169,1,1,1,1,228.1200121
8380183,1,1,0,1,147.14657779
8380191,1,2,1,1,106.83018154
8380192,1,1,1,1,105.36025646
8380193,1,2,1,1,146.98029237
8380196,1,1,1,1,204.64327194
8380203,1,2,1,1,468.9438876
8380207,1,1,1,1,989.035704
8380207,1,2,1,1,989.035704
8380209,1,1,1,1,954.22231039
8380217,1,1,1,1,979.80487844
8380217,1,2,1,1,979.80487844
8380226,1,1,1,1,1220.8030839
8380231,1,2,0,1,335.95636972
8380235,1,2,0,1,241.63227012
8380241,1,1,1,1,330.1713873
8380241,1,2,1,1,330.1713873
8380243,1,2,1,1,163.10817929
8380244,1,1,1,1,394.41805057
8380245,1,1,1,1,462.87378114
8380248,1,1,1,1,522.07154242
8380248,1,2,1,1,522.07154242
8380250,1,1,1,1,393.68194873
8380250,1,2,1,1,393.68194873
8380250,1,3,1,1,393.68194873
8380252,1,2,1,1,262.04554227
8380252,1,3,1,1,262.04554227
8380252,1,4,1,1,262.04554227
8380255,1,1,1,1,104.41430848
8380255,1,2,1,1,104.41430848
8380255,1,3,1,1,104.41430848
8380255,1,4,1,1,104.41430848
8380257,1,2,1,1,275.13646952
8380259,1,2,1,1,240.84387816
8380259,1,3,1,1,240.84387816
8380276,1,2,1,1,79.180125091
8380277,1,8,1,1,79.180125091
8380278,1,2,1,1,302.63074865
8380279,1,1,1,1,161.65942206
8380279,1,2,1,1,161.65942206
8380286,1,1,1,1,232.01888237
8380307,1,1,1,1,268.21271877
8380313,1,1,1,1,463.9868995
8380314,1,1,1,1,277.85729392
8380317,1,1,1,1,152.51553249
8380317,1,2,1,1,152.51553249
8380317,1,6,1,1,152.51553249
8380318,1,6,1,1,229.33387284
8380318,1,7,1,1,229.33387284
8380319,1,1,1,1,434.94376405
8380320,1,1,1,1,471.776645
8380321,1,1,1,1,400.12621162
8380321,1,2,1,1,400.12621162
8380322,1,1,1,1,199.19373939
8380322,1,2,1,1,199.19373939
8380323,1,1,1,1,211.48786924
8380356,1,1,1,1,160.0800546
8380372,1,1,1,1,190.05071651
8380372,1,2,1,1,190.05071651
8380373,1,1,1,1,145.5150464
8380374,1,2,1,1,364.48841417
8380380,1,1,0,1,332.80925295
8380381,1,1,1,1,181.76779744
8380393,1,1,1,1,107.43863417
8380403,1,2,1,1,72.211379138
8380404,1,1,1,1,83.337338913
8380405,1,1,1,1,95.769336613
8380424,1,2,1,1,32.109492122
8380425,1,1,1,1,48.051614396
8380461,1,1,0,1,18.371623398
8380468,1,2,1,1,18.878788446
8380473,1,1,0,1,93.598354297
8380488,1,2,1,1,180.89711338
8380488,1,4,1,1,180.89711338
8380510,1,1,1,1,144.7312228
8380510,1,2,1,1,144.7312228
8380511,1,1,1,1,118.39578332
8380518,1,1,0,1,352.3897289
8380520,1,1,1,1,548.5910147
8380520,1,3,1,1,548.5910147
8380520,1,4,1,1,548.5910147
8380520,1,5,1,1,548.5910147
8380525,1,1,1,1,228.97520842
8380526,1,1,1,1,535.67719426
8380526,1,2,1,1,535.67719426
8380526,1,3,1,1,535.67719426
8380526,1,4,1,1,535.67719426
8380526,1,5,1,1,535.67719426
8380534,1,1,1,1,334.06604024
8380534,1,2,1,1,334.06604024
8380534,1,3,1,1,334.06604024
8380542,1,1,1,1,259.80921848
8380542,1,2,1,1,259.80921848
8380543,1,1,1,1,491.80864104
8380543,1,3,1,1,491.80864104
8380546,1,1,0,1,118.26655883
8380546,1,2,1,1,119.85019426
8380546,1,3,1,1,119.85019426
8380547,1,1,1,1,220.03661211
8380547,1,3,1,1,220.03661211
8380552,1,1,1,1,70.173593243
8380552,1,2,1,1,70.173593243
8380554,1,1,1,1,131.69764641
8380555,1,3,1,1,234.12582178
8380559,1,1,1,1,315.60239333
8380559,1,2,1,1,315.60239333
8380559,1,3,1,1,315.60239333
8380559,1,4,1,1,315.60239333
8380573,1,1,1,1,653.14991984
8380574,1,1,1,1,527.2508373
8380574,1,2,1,1,527.2508373
8380574,1,3,1,1,527.2508373
8380579,1,2,0,1,147.37387543
8380582,1,2,1,1,407.64744657
8380582,1,3,1,1,407.64744657
8380583,1,2,1,1,470.51950875
8380585,1,1,1,1,287.9516494
8380586,1,1,1,1,278.49992497
8380592,1,1,1,1,427.87600488
8380592,1,2,1,1,427.87600488
8380592,1,3,1,1,427.87600488
8380593,1,1,1,1,398.9541886
8380598,1,1,1,1,481.10281791
8380599,1,2,1,1,201.68830467
8380599,1,3,1,1,201.68830467
8380599,1,4,1,1,201.68830467
8380600,1,1,1,1,410.54701565
8380601,1,2,1,1,345.41837553
8380602,1,1,1,1,70.981912004
8380603,1,1,1,1,51.400706454
8380607,1,1,1,1,56.128475022
8380607,1,2,1,1,56.128475022
8380609,1,1,1,1,71.097854191
8380610,1,1,1,1,37.90076315
8380610,1,2,1,1,37.90076315
8380610,1,3,1,1,37.90076315
8380611,1,1,1,1,83.971915479
8380613,1,1,1,1,363.57190056
8380615,1,1,1,1,272.905527
8380616,1,2,1,1,421.5652333
8380617,1,1,1,1,260.96014753
8380617,1,2,1,1,260.96014753
8380617,1,4,1,1,260.96014753
8380619,1,2,1,1,183.22954718
8380619,1,3,1,1,183.22954718
8380620,1,1,1,1,133.08143866
8380621,1,2,1,1,138.5745253
8380622,1,1,1,1,215.70039473
8380623,1,1,1,1,250.38441006
8380624,1,1,1,1,210.15314618
8380624,1,2,1,1,210.15314618
8380624,1,3,1,1,210.15314618
8380631,1,1,1,1,70.649191576
8380632,1,2,1,1,45.153983177
8380641,1,1,1,1,47.608893579
8380643,1,1,1,1,26.441199501
8380643,1,2,1,1,26.441199501
8380643,1,3,1,1,26.441199501
8380644,1,1,1,1,69.59091933
8380644,1,2,1,1,69.59091933
8380645,1,2,1,1,51.335912237
8380646,1,1,1,1,54.737051007
8380646,1,2,1,1,54.737051007
8380647,1,1,1,1,26.441199501
8380648,1,1,1,1,51.335912237
8380648,1,2,1,1,51.335912237
8380649,1,1,1,1,55.129593522
8380649,1,2,1,1,55.129593522
8380651,1,2,1,1,322.29876258
8380657,1,3,1,1,180.33296129
8380662,1,2,1,1,125.97490172
8380666,1,1,1,1,168.63074886
8380666,1,2,1,1,168.63074886
8380666,1,3,1,1,168.63074886
8380671,1,1,1,1,168.42273566
8380674,1,2,1,1,202.3104858
8380676,1,2,1,1,145.0350783
8380678,1,2,1,1,192.01840622
8380680,1,1,1,1,145.62398468
8380680,2,1,1,1,145.62398468
8380681,1,1,1,1,130.42517699
8380682,1,1,1,1,135.81037325
8380682,1,2,1,1,135.81037325
8380683,1,1,1,1,170.71006589
8380684,1,1,1,1,71.590081817
8380684,1,2,1,1,71.590081817
8380685,1,1,1,1,102.6741485
8380685,1,2,1,1,102.6741485
8380687,1,1,1,1,61.666652033
8380687,1,2,1,1,61.666652033
8380687,1,5,1,1,61.666652033
8380687,1,6,1,1,61.666652033
8380687,1,10,1,1,61.666652033
8380688,1,1,1,1,94.621769937
8380688,1,2,1,1,94.621769937
8380688,1,3,1,1,94.621769937
8380689,1,1,1,1,60.873133975
8380689,1,2,1,1,60.873133975
8380689,1,3,1,1,60.873133975
8380689,1,4,1,1,60.873133975
8380689,1,5,1,1,60.873133975
8380690,1,1,1,1,71.590081817
8380690,1,2,1,1,71.590081817
8380691,1,1,1,1,87.005283851
8380691,1,2,1,1,87.005283851
8380692,1,1,1,1,51.049332522
8380692,1,2,1,1,51.049332522
8380692,1,3,1,1,51.049332522
8380693,1,1,1,1,55.124800421
8380693,1,2,1,1,55.124800421
8380693,1,3,1,1,55.124800421
8380693,1,4,1,1,55.124800421
8380694,1,1,1,1,99.112903482
8380694,1,2,1,1,99.112903482
8380695,1,1,1,1,73.045232041
8380695,1,2,1,1,73.045232041
8380695,1,3,1,1,73.045232041
8380696,1,1,1,1,121.34890137
8380696,1,2,1,1,121.34890137
8380697,1,2,1,1,91.657085168
8380698,1,1,1,1,96.034907639
8380698,1,2,1,1,96.034907639
8380698,1,3,1,1,96.034907639
8380699,1,1,1,1,91.657085168
8380699,1,2,1,1,91.657085168
8380700,1,1,1,1,73.045232041
8380700,1,2,1,1,73.045232041
8380701,1,1,1,1,117.98491745
8380703,1,2,1,1,113.89308306
8380704,1,1,1,1,131.61295608
8380704,1,2,1,1,131.61295608
8380705,1,1,1,1,117.98491745
8380706,1,1,1,1,60.03676258
8380706,1,2,1,1,60.03676258
8380707,1,1,1,1,135.11104854
8380707,1,2,1,1,135.11104854
8380707,1,3,1,1,135.11104854
8380707,1,4,1,1,135.11104854
8380707,1,5,1,1,135.11104854
8380708,1,1,1,1,140.41881999
8380708,1,2,1,1,140.41881999
8380709,1,1,1,1,98.220923373
8380709,1,2,1,1,98.220923373
8380710,1,1,1,1,72.342286855
8380711,1,4,1,1,2554.0180197
8380713,1,1,1,1,2184.412496
8380713,1,2,1,1,2184.412496
8380714,1,2,1,1,3705.5907901
8380720,1,1,1,1,3250.9734122
8380723,1,2,1,1,2793.3364412
8380755,1,1,0,1,1691.4769684
8380792,1,2,1,1,9.4011126661
8380793,1,2,1,1,47.945674597
8380796,1,2,1,1,9.4011126661
8380806,1,1,1,1,11.281335199
8380813,1,1,1,1,7.1312460739
8380822,1,1,1,1,11.281335199
8380837,1,1,1,1,9.4011126661
8380851,1,1,0,1,20.227830268
8380868,1,1,1,1,127.21973706
8380868,1,2,1,1,127.21973706
8380869,1,3,1,1,508.87894824
8380881,1,2,1,1,345.9264974
8380914,1,2,1,1,537.2044818
8380968,1,2,1,1,147.60537062
8380971,1,1,1,1,88.790994356
8380973,1,1,1,1,121.74098463
8380974,1,1,1,1,67.488701045
8380974,1,2,1,1,67.488701045
8380975,1,1,1,1,170.12385261
8380975,1,4,1,1,170.12385261
8380975,1,5,1,1,170.12385261
8380975,1,6,1,1,170.12385261
8380977,1,1,1,1,91.391454097
8380977,1,2,1,1,91.391454097
8380977,1,3,1,1,91.391454097
8380978,1,1,1,1,74.153589529
8380979,1,1,1,1,100.18041325
8380981,1,1,1,1,91.388770255
8380983,1,1,1,1,107.50208232
8380983,1,2,1,1,107.50208232
8380983,1,4,1,1,107.50208232
8380985,1,2,1,1,124.06493935
8380988,1,1,1,1,102.02845147
8380988,1,3,1,1,102.02845147
8380989,1,1,1,1,46.713336153
8380989,1,3,1,1,46.713336153
8380989,1,5,1,1,46.713336153
8380989,1,6,1,1,46.713336153
8380989,1,7,1,1,46.713336153
8380992,1,1,1,1,141.79636626
8380992,1,2,1,1,141.79636626
8380997,1,3,1,1,16.589322356
8381000,1,2,1,1,16.589322356
8381001,1,1,1,1,92.518467177
8381004,1,1,1,1,16.589322356
8381004,1,2,1,1,16.589322356
8381005,1,1,1,1,16.589322356
8381005,1,2,1,1,16.589322356
8381006,1,1,1,1,114.46632426
8381006,1,2,1,1,114.46632426
8381007,1,1,1,1,16.589322356
8381007,1,2,1,1,16.589322356
8381007,1,3,1,1,16.589322356
8381008,1,1,1,1,27.889542187
8381008,1,2,1,1,27.889542187
8381008,1,3,1,1,27.889542187
8381009,1,4,1,1,30.211261339
8381011,1,1,1,1,16.589322356
8381011,1,2,1,1,16.589322356
8381012,1,1,1,1,16.589322356
8381013,1,1,0,1,16.370120052
8381016,1,1,1,1,16.589322356
8381016,1,2,1,1,16.589322356
8381017,1,2,1,1,26.728682611
8381018,1,1,1,1,16.589322356
8381018,1,2,1,1,16.589322356
8381018,1,3,1,1,16.589322356
8381019,1,1,1,1,16.589322356
8381019,1,2,1,1,16.589322356
8381020,1,1,1,1,16.589322356
8381022,1,1,1,1,16.589322356
8381022,1,2,1,1,16.589322356
8381022,1,3,1,1,16.589322356
8381024,1,2,1,1,16.589322356
8381027,1,1,1,1,25.496072592
8381028,1,2,1,1,25.496072592
8381033,1,1,1,1,25.496072592
8381033,1,2,1,1,25.496072592
8381035,1,2,1,1,25.496072592
8381036,1,1,1,1,38.244108888
8381040,1,1,1,1,38.244108888
8381042,1,1,1,1,38.244108888
8381043,1,1,1,1,38.244108888
8381043,1,2,1,1,38.244108888
8381047,1,1,1,1,21.560591664
8381047,1,2,1,1,21.560591664
8381048,1,1,0,1,21.275701705
8381048,1,2,0,1,21.275701705
8381051,1,1,1,1,21.560591664
8381051,1,2,1,1,21.560591664
8381053,1,2,1,1,21.560591664
8381055,1,1,1,1,21.560591664
8381059,1,1,1,1,68.073255251
8381059,1,2,1,1,68.073255251
8381061,1,1,1,1,68.073255251
8381064,1,2,0,1,295.56459766
8381070,1,1,1,1,211.96560022
8381070,1,2,1,1,211.96560022
8381071,1,1,1,1,54.458604201
8381071,1,2,1,1,54.458604201
8381076,1,1,1,1,11.953522913
8381076,1,2,1,1,11.953522913
8381086,1,1,1,1,5.3790853107
8381086,1,2,1,1,5.3790853107
8381086,1,3,1,1,5.3790853107
8381086,1,4,1,1,5.3790853107
8381086,1,5,1,1,5.3790853107
8381086,1,6,1,1,5.3790853107
8381087,1,1,1,1,10.765393252
8381091,1,1,1,1,23.308755013
8381091,1,2,1,1,23.308755013
8381091,1,3,1,1,23.308755013
8381091,1,4,1,1,23.308755013
8381113,1,1,1,1,11.529728058
8381114,1,1,1,1,3.6236288183
8381116,1,1,1,1,4.8432502116
8381120,1,1,1,1,3.8912832197
8381120,1,3,1,1,3.8912832197
8381122,1,1,1,1,8.7342507328
8381122,1,3,1,1,8.7342507328
8381124,1,1,1,1,3.8912832197
8381127,1,1,1,1,8.944838353
8381128,1,1,1,1,3.8912832197
8381128,1,2,1,1,3.8912832197
8381128,1,3,1,1,3.8912832197
8381129,1,1,1,1,4.195594825
8381129,1,2,1,1,4.195594825
8381129,1,3,1,1,4.195594825
8381130,1,1,1,1,3.8912832197
8381132,1,1,1,1,14.2822379
8381132,1,2,1,1,14.2822379
8381132,1,3,1,1,14.2822379
8381132,1,5,1,1,14.2822379
8381134,1,1,1,1,3.3353856169
8381137,1,1,0,1,6.5237107351
8381137,1,2,0,1,6.5237107351
8381140,1,1,1,1,8.3860629944
8381140,1,2,1,1,8.3860629944
8381140,1,3,1,1,8.3860629944
8381140,1,4,1,1,8.3860629944
8381142,1,1,1,1,9.6932857364
8381142,1,4,1,1,9.6932857364
8381143,1,1,1,1,3.8912832197
8381143,1,2,1,1,3.8912832197
8381145,1,1,1,1,9.1606465966
8381147,1,4,1,1,9.5809023632
8381151,1,1,1,1,7.3257285177
8381151,1,2,1,1,7.3257285177
8381151,1,3,1,1,7.3257285177
8381151,1,4,1,1,7.3257285177
8381155,1,1,1,1,3.3353856169
8381155,1,2,1,1,3.3353856169
8381156,1,1,1,1,10.673233974
8381156,1,2,1,1,10.673233974
8381156,1,3,1,1,10.673233974
8381156,1,4,1,1,10.673233974
8381156,1,5,1,1,10.673233974
8381160,2,1,1,1,22.235904112
8381165,1,1,1,1,14.823936075
8381165,1,2,1,1,14.823936075
8381165,1,8,1,1,14.823936075
8381184,1,2,1,1,7.0934024852
8381184,1,3,1,1,7.0934024852
8381189,1,7,1,1,9.1808733216
8381209,1,1,1,1,249.17436563
8381209,1,2,1,1,249.17436563
8381211,1,2,1,1,400.92651991
8381211,1,3,1,1,400.92651991
8381211,1,4,1,1,400.92651991
8381219,1,1,1,1,154.36723191
8381219,1,3,1,1,154.36723191
8381224,1,2,1,1,340.6883631
8381235,1,1,1,1,254.31220152
8381235,1,2,1,1,254.31220152
8381236,1,1,0,1,144.71113172
8381254,1,1,1,1,87.920269534
8381254,1,2,1,1,87.920269534
8381257,1,1,1,1,236.02703363
8381257,1,2,1,1,236.02703363
8381257,1,3,1,1,236.02703363
8381257,1,4,1,1,236.02703363
8381267,1,2,1,1,123.97704156
8381269,1,2,1,1,125.61210931
8381272,1,1,1,1,144.96209731
8381272,1,2,1,1,144.96209731
8381276,1,1,1,1,83.142463365
8381286,1,1,1,1,41.905234668
8381292,1,1,1,1,54.089319768
8381295,1,1,1,1,68.157955116
8381301,1,2,1,1,50.719549661
8381305,1,1,1,1,50.719549661
8381305,1,2,1,1,50.719549661
8381318,1,1,1,1,95.321803146
8381318,1,2,1,1,95.321803146
8381329,1,1,1,1,155.98223174
8381334,1,1,1,1,107.77206199
8381342,1,1,1,1,86.731744126
8381342,1,4,1,1,86.731744126
8381354,1,1,1,1,137.28376758
8381354,1,2,1,1,137.28376758
8381354,1,4,1,1,137.28376758
8381355,1,1,1,1,173.7721463
8381355,1,3,1,1,173.7721463
8381357,1,1,1,1,132.221427
8381363,1,1,1,1,69.343640326
8381363,1,2,1,1,69.343640326
8381366,1,1,1,1,135.93193115
8381366,1,2,1,1,135.93193115
8381366,1,3,1,1,135.93193115
8381384,1,1,0,1,41.592798711
8381397,1,2,1,1,247.91517562
8381399,1,1,1,1,224.19669316
8381410,1,1,1,1,10.367874399
8381411,1,3,1,1,8.5756188066
8381415,1,1,1,1,7.8352058617
8381415,1,2,1,1,7.8352058617
8381416,1,2,1,1,10.21041509
8381416,1,3,1,1,10.21041509
8381418,1,1,1,1,15.560271271
8381431,1,1,1,1,14.817992052
8381437,1,1,1,1,39.752180942
8381438,1,2,1,1,18.262499766
8381438,1,3,1,1,18.262499766
8381438,1,4,1,1,18.262499766
8381438,1,5,1,1,18.262499766
8381445,1,1,1,1,21.688857277
8381447,1,1,1,1,17.943665212
8381447,1,2,1,1,17.943665212
8381449,1,4,1,1,34.76136694
8381450,1,1,1,1,23.353095838
8381450,1,2,0,1,23.044520702
8381450,1,3,1,1,23.353095838
8381454,1,2,0,1,10.834458006
8381458,1,1,1,1,21.355710769
8381459,1,1,1,1,16.990732418
8381461,1,2,1,1,34.61251139
8381467,1,1,1,1,24.372449863
8381467,1,2,1,1,24.372449863
8381473,1,1,1,1,97.981842234
8381473,1,2,1,1,97.981842234
8381473,1,3,1,1,97.981842234
8381473,1,4,1,1,97.981842234
8381473,1,5,1,1,97.981842234
8381473,1,6,1,1,97.981842234
8381474,1,2,1,1,11.805041233
8381474,1,3,1,1,11.805041233
8381474,1,4,1,1,11.805041233
8381474,1,5,1,1,11.805041233
8381482,1,1,0,1,6.83411275
8381482,1,3,0,1,6.83411275
8381484,1,2,1,1,6.92562419
8381487,1,1,1,1,6.6209375667
8381488,1,1,1,1,6.6209375667
8381492,1,1,1,1,6.92562419
8381494,1,1,0,1,8.820160322
8381503,1,2,1,1,6.6209375667
8381509,1,1,1,1,8.938265715
8381509,1,2,1,1,8.938265715
8381512,1,2,1,1,8.3906600764
8381513,1,2,1,1,8.3906600764
8381513,1,3,1,1,8.3906600764
8381513,1,4,1,1,8.3906600764
8381527,1,1,1,1,12.985545356
8381528,1,1,1,1,8.3906600764
8381529,1,1,1,1,8.3906600764
8381530,1,1,1,1,12.985545356
8381530,1,2,1,1,12.985545356
8381531,1,2,1,1,12.985545356
8381532,1,1,1,1,8.3906600764
8381533,1,1,1,1,12.985545356
8381550,1,1,1,1,6.92562419
8381553,1,2,1,1,48.071853508
8381553,1,4,1,1,48.071853508
8381553,1,5,1,1,48.071853508
8381556,1,1,1,1,6.92562419
8381556,1,2,1,1,6.92562419
8381556,1,3,1,1,6.92562419
8381559,1,1,0,1,8.613829612
8381561,1,1,0,1,6.83411275
8381563,1,1,0,1,6.83411275
8381564,1,1,1,1,6.92562419
8381564,1,2,1,1,6.92562419
8381567,1,1,1,1,6.92562419
8381571,1,1,1,1,6.92562419
8381571,1,2,1,1,6.92562419
8381574,1,2,0,1,6.83411275
8381574,1,3,1,1,6.92562419
8381575,1,1,1,1,8.3906600764
8381577,1,1,1,1,8.3906600764
8381579,1,2,1,1,6.92562419
8381580,1,1,1,1,8.3906600764
8381582,1,1,1,1,69.642478634
8381584,1,1,1,1,8.3906600764
8381589,1,2,1,1,10.648031876
8381589,1,3,1,1,10.648031876
8381589,1,4,1,1,10.648031876
8381618,1,1,1,1,279.13683886
8381627,1,1,1,1,105.36292615
8381629,1,1,0,1,85.257282137
8381631,1,2,1,1,77.312624311
8381631,1,3,1,1,77.312624311
8381632,1,1,1,1,80.575405646
8381632,1,2,1,1,80.575405646
8381632,1,3,1,1,80.575405646
8381635,1,2,1,1,77.312624311
8381636,1,1,1,1,90.185233513
8381636,1,2,0,1,88.993574774
8381637,1,1,1,1,94.481735325
8381642,1,1,1,1,40.377128051
8381645,1,1,1,1,91.194032973
8381646,1,1,1,1,40.377128051
8381646,1,2,1,1,40.377128051
8381648,1,1,0,1,39.843606591
8381658,1,2,1,1,80.202368912
8381702,1,1,1,1,329.11191083
8381704,1,1,1,1,288.72241891
8381704,1,2,1,1,288.72241891
8381705,1,4,1,1,324.15200483
8381707,1,1,1,1,365.53784388
8381713,1,1,1,1,254.57707531
8381713,1,2,1,1,254.57707531
8381715,1,2,1,1,243.33205247
8381716,1,1,0,1,375.37691224
8381716,1,2,0,1,375.37691224
8381716,1,3,0,1,375.37691224
8381721,1,1,1,1,181.519536
8381721,1,2,1,1,181.519536
8381723,1,1,1,1,181.519536
8381723,1,2,1,1,181.519536
8381725,1,1,1,1,393.724458
8381726,1,1,1,1,277.6386856
8381728,1,1,0,1,359.26346375
8381729,1,1,1,1,261.86916496
8381730,1,1,1,1,289.49617113
8381737,1,1,1,1,122.66028147
8381750,1,1,1,1,39.869928434
8381750,1,3,1,1,39.869928434
8381755,1,2,1,1,37.150243337
8381759,1,2,1,1,30.781908452
8381786,1,1,1,1,636.7634018
8381787,1,3,1,1,733.54606904
8381800,1,1,1,1,303.30434231
8381800,1,2,1,1,303.30434231
8381814,1,1,1,1,122.77155739
8381814,1,2,1,1,122.77155739
8381814,1,3,1,1,122.77155739
8381814,1,4,1,1,122.77155739
8381838,1,1,1,1,102.07529493
8381839,1,2,1,1,140.14525332
8381839,1,3,1,1,140.14525332
8381839,1,4,1,1,140.14525332
8381845,1,2,0,1,155.35130282
8381846,1,1,1,1,314.04051289
8381846,1,3,1,1,314.04051289
8381847,1,1,1,1,147.24585865
8381859,1,2,1,1,818.07202663
8381859,1,3,1,1,818.07202663
8381873,1,1,1,1,589.96797749
8381874,1,2,1,1,585.15558629
8381874,1,3,1,1,585.15558629
8381878,1,1,1,1,557.24246147
8381882,1,1,1,1,526.90506131
8381882,1,2,1,1,526.90506131
8381890,1,2,1,1,297.31414657
8381890,1,3,1,1,297.31414657
8381891,1,3,0,1,505.67792288
8381903,1,1,1,1,37.357913428
8381903,1,3,1,1,37.357913428
8381903,1,4,1,1,37.357913428
8381904,1,1,1,1,44.018785423
8381907,1,1,1,1,134.50673901
8381907,1,3,1,1,134.50673901
8381913,1,2,1,1,128.84254461
8381918,1,1,1,1,201.57003383
8381918,1,2,1,1,201.57003383
8381919,1,1,1,1,176.89853803
8381919,1,2,1,1,176.89853803
8381919,1,3,1,1,176.89853803
8381919,1,4,1,1,176.89853803
8381921,1,1,1,1,77.641882766
8381921,1,2,1,1,77.641882766
8381921,1,3,1,1,77.641882766
8381944,1,2,1,1,93.272167926
8381950,1,1,1,1,59.996844152
8381963,1,3,1,1,1178.3315686
8381965,1,2,0,1,1165.9329938
8381968,1,1,1,1,1177.5701262
8381974,1,2,0,1,1291.9574829
8381979,1,1,1,1,1194.7310191
8381979,1,3,1,1,1194.7310191
8381981,1,1,1,1,766.37921631
8381983,1,1,1,1,1285.1237867
8381983,1,2,1,1,1285.1237867
8381983,1,4,1,1,1285.1237867
8381983,1,5,1,1,1285.1237867
8381986,1,1,1,1,1720.6130239
8382001,1,2,1,1,531.13710359
8382001,1,3,1,1,531.13710359
8382001,1,4,1,1,531.13710359
8382008,1,1,1,1,469.27669238
8382010,1,1,1,1,1048.0908988
8382012,1,1,1,1,1209.0134914
8382012,1,2,1,1,1209.0134914
