DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P5010,P8526,P8530,PERSONAS,FEX_C,logro_educativo,analfabetismo,inasistencia_escolar,rezago_escolar,atencion_integral,trabajo_infantil,aseguramiento_salud,barreras_acceso_salud,desempleo_larga_duracion,empleo_formal,acueducto,alcantarillado,pisos,paredes,hacinamiento,IPM,POBRE,FEXP,PERIODO,P1075,P1077S21,P1077S22,P1077S23
8407829,1,4,2,1,1,4,238.57249385,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,954.28997539,,,,,
8407830,1,3,3,1,1,3,233.81504491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.44513473,,,,,
8407831,1,2,2,1,1,2,169.94110642,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,339.88221284,,,,,
8407832,1,2,2,1,1,2,201.60596883,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,403.21193766,,,,,
8407833,1,1,1,1,1,1,155.13985982,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,155.13985982,20250731,1,2,2,2
8407834,1,6,3,1,1,6,141.71680531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,850.30083188,,,,,
8407835,1,2,1,1,1,2,173.50896558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,347.01793116,,,,,
8407836,1,7,4,1,1,7,262.29242232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1836.0469562,,,,,
8407837,1,3,2,1,1,3,183.4470564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,550.34116919,,,,,
8407838,1,3,1,1,1,3,208.0664113,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.19,0,624.19923389,,,,,
8407839,1,3,2,1,1,3,277.38857061,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,832.16571184,,,,,
8407841,1,1,2,1,1,1,167.4935894,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,167.4935894,20250731,2,2,2,2
8407842,1,1,1,1,1,1,181.60684529,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,181.60684529,20250731,2,2,2,2
8407843,1,3,3,1,1,3,149.78421271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,449.35263814,,,,,
8407844,1,4,2,1,1,4,219.12568679,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,876.50274716,,,,,
8407845,1,1,1,1,1,1,302.11823905,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,302.11823905,20250731,1,2,2,2
8407846,1,2,2,1,1,2,141.66977829,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,283.33955659,,,,,
8407847,1,1,1,1,1,1,258.84586384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.84586384,20250731,2,1,2,1
8407848,1,1,1,1,1,1,159.74487597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,159.74487597,20250731,2,2,2,2
8407849,1,3,2,1,1,3,131.70031713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.10095139,,,,,
8407850,1,2,2,1,1,2,111.38413364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,222.76826728,,,,,
8407851,1,3,2,1,1,3,74.135080795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,222.40524239,,,,,
8407852,1,1,1,1,1,1,80.333399276,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,80.333399276,20250731,1,2,2,2
8407853,1,2,1,1,1,2,104.58277382,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,209.16554765,,,,,
8407854,1,2,1,1,1,2,110.09375576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,220.18751151,,,,,
8407855,1,4,3,1,1,4,102.34330281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,409.37321126,,,,,
8407856,1,2,1,1,1,2,76.991665504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,153.98333101,,,,,
8407857,1,1,1,1,1,1,80.333399276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,80.333399276,20250731,1,2,2,2
8407858,1,1,1,1,1,1,85.84438121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.84438121,20250731,2,2,2,2
8407859,1,2,2,1,1,2,72.982500209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,145.96500042,,,,,
8407860,1,2,2,1,1,2,104.58277382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,209.16554765,,,,,
8407861,1,4,2,1,1,4,110.41663679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,441.66654717,,,,,
8407863,1,3,2,1,1,3,127.57298706,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.35,1,382.71896117,,,,,
8407864,1,1,1,1,1,1,71.536984342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.536984342,20250731,1,1,1,2
8407865,1,1,1,1,1,1,103.53834554,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,103.53834554,20250731,1,2,2,2
8407867,1,1,1,1,1,1,103.53834554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.53834554,20250731,1,1,2,2
8407868,1,5,3,1,1,5,81.295629826,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.3,0,406.47814913,,,,,
8407869,1,3,2,1,1,3,147.00692837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.0207851,,,,,
8407870,1,3,2,1,1,3,65.55819403,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,196.67458209,,,,,
8407871,1,2,2,1,1,2,93.587074247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,187.17414849,,,,,
8407872,1,2,1,1,1,2,115.99594906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,231.99189812,,,,,
8407873,1,1,1,1,1,1,71.536984342,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,71.536984342,20250731,1,2,2,2
8407874,1,3,2,1,1,3,127.92199583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,383.76598749,,,,,
8407875,1,5,3,1,1,5,82.079648364,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4,1,410.39824182,,,,,
8407876,1,2,2,1,1,2,102.655554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.31110801,,,,,
8407877,1,3,1,1,1,3,91.879330229,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.24,0,275.63799069,,,,,
8407878,1,3,2,1,1,3,167.73504874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,503.20514623,,,,,
8407879,1,4,2,1,1,4,124.1631912,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,496.6527648,,,,,
8407880,1,4,1,1,3,4,75.771470208,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.17,0,303.08588083,,,,,
8407881,1,6,3,1,1,6,83.193459875,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,499.16075925,,,,,
8407882,1,4,3,1,1,4,87.151016567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,348.60406627,,,,,
8407883,1,2,1,1,1,2,38.233461687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,76.466923374,,,,,
8407884,1,2,3,1,1,2,47.523211226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,95.046422452,,,,,
8407885,1,5,2,1,1,5,53.02388152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,265.1194076,,,,,
8407886,1,3,3,1,4,3,52.105271584,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.24,0,156.31581475,,,,,
8407887,1,3,2,2,3,3,35.239161545,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.36,1,105.71748464,,,,,
8407888,1,2,1,2,4,2,32.585336665,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,65.17067333,,,,,
8407889,1,6,3,2,3,6,54.971865748,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.53,1,329.83119449,,,,,
8407890,1,1,2,1,1,1,49.4744168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,49.4744168,20250731,1,2,2,2
8407891,1,6,2,2,3,6,42.253175027,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0.51,1,253.51905016,,,,,
8407892,1,1,1,2,3,1,45.379923163,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.26,0,45.379923163,20250731,1,2,2,2
8407893,1,1,1,1,1,1,45.829528357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,45.829528357,20250731,2,2,2,2
8407894,1,1,1,2,3,1,45.379923163,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.22,0,45.379923163,20250731,1,2,2,2
8407895,1,6,3,2,3,6,55.107132887,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.41,1,330.64279732,,,,,
8407896,1,5,3,2,3,5,47.385659514,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0.22,0,236.92829757,,,,,
8407897,1,3,1,1,1,3,67.549043163,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.34,1,202.64712949,,,,,
8407898,1,1,1,1,1,1,87.356352089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.356352089,20250731,1,2,2,2
8407899,1,3,2,1,1,3,58.88931062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.66793186,,,,,
8407900,1,1,1,1,1,1,46.975266566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,46.975266566,20250731,2,2,2,2
8407901,1,3,1,1,1,3,52.419905177,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.33,0,157.25971553,,,,,
8407902,1,1,1,1,1,1,66.973203268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,66.973203268,20250731,1,2,2,2
8407903,1,2,2,1,1,2,61.097732652,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,122.1954653,,,,,
8407905,1,2,1,1,1,2,33.520503804,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,67.041007608,,,,,
8407906,1,2,3,1,1,2,45.364488172,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,90.728976343,,,,,
8407907,1,2,2,1,1,2,24.998801872,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,49.997603744,,,,,
8407908,1,3,1,1,1,3,34.330040176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,102.99012053,,,,,
8407909,1,3,3,1,1,3,38.457182924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,115.37154877,,,,,
8407910,1,2,1,1,1,2,69.86872127,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,139.73744254,,,,,
8407911,1,6,3,1,1,6,78.645627348,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,471.87376409,,,,,
8407912,1,3,3,1,1,3,28.451832684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.355498053,,,,,
8407913,1,4,3,1,1,4,34.556692731,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,138.22677093,,,,,
8407914,1,2,2,1,1,2,31.760312052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,63.520624104,,,,,
8407915,1,1,1,1,1,1,34.81454618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81454618,20250731,1,1,1,1
8407916,1,2,1,1,1,2,44.087960508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,88.175921015,,,,,
8407917,1,1,1,1,1,1,30.963237041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.963237041,20250731,1,1,1,2
8407918,1,2,1,1,1,2,26.03396202,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,52.06792404,,,,,
8407919,1,6,3,1,1,6,130.37152438,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.35,1,782.2291463,,,,,
8407920,1,2,2,1,1,2,32.592881096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,65.185762191,,,,,
8407921,1,1,1,1,1,1,32.592881096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,32.592881096,20250731,2,2,2,2
8407922,1,1,1,1,1,1,50.488238415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,50.488238415,20250731,1,2,2,2
8407923,1,1,1,1,1,1,32.592881096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,32.592881096,20250731,2,2,2,2
8407924,1,4,2,1,1,4,65.4904465,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0,261.961786,,,,,
8407925,1,2,1,1,1,2,34.71194936,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,69.42389872,,,,,
8407926,1,2,1,1,1,2,21.728587397,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.25,0,43.457174794,,,,,
8407927,1,2,2,1,1,2,60.767822997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,121.53564599,,,,,
8407928,1,1,1,1,1,1,23.703913524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,23.703913524,20250731,1,2,2,2
8407929,1,3,2,1,1,3,33.331620455,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2,0,99.994861366,,,,,
8407930,1,3,3,1,1,3,94.815654096,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,284.44696229,,,,,
8407932,1,1,1,1,1,1,36.718718847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,36.718718847,20250731,2,2,2,2
8407933,1,1,1,1,1,1,19.977260311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,19.977260311,20250731,2,2,2,2
8407934,1,4,3,1,1,4,74.498013933,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,297.99205573,,,,,
8407935,1,3,2,1,1,3,57.395897973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,172.18769392,,,,,
8407936,1,1,1,1,1,1,18.624503483,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,18.624503483,20250731,2,2,2,2
8407937,1,3,3,1,1,3,31.732398665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,95.197195995,,,,,
8407938,1,4,2,1,1,4,56.134668429,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.28,0,224.53867372,,,,,
8407939,1,4,2,1,1,4,47.65731231,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0,190.62924924,,,,,
8407940,1,3,2,1,1,3,67.61581355,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,202.84744065,,,,,
8407941,1,4,3,1,1,4,74.498013933,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,297.99205573,,,,,
8407942,1,3,2,1,1,3,52.989382926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,158.96814878,,,,,
8407943,1,4,3,1,1,4,43.672144849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,174.6885794,,,,,
8407944,1,2,1,1,1,2,29.753099451,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,59.506198903,,,,,
8407946,1,2,1,1,1,2,34.073289386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,68.146578772,,,,,
8407947,1,2,1,1,1,2,34.073289386,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,68.146578772,,,,,
8407948,1,1,1,1,1,1,34.073289386,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,34.073289386,20250731,1,2,2,2
8407949,1,2,2,1,1,2,34.073289386,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,68.146578772,,,,,
8407950,1,1,1,1,1,1,34.073289386,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.34,1,34.073289386,20250731,2,2,2,2
8407951,1,2,1,1,1,2,38.199577457,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,76.399154914,,,,,
8407952,1,1,1,1,1,1,34.073289386,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,34.073289386,20250731,2,2,2,2
8407954,1,3,1,1,1,3,82.843215881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,248.52964764,,,,,
8407955,1,1,1,2,1,1,32.696590825,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.34,1,32.696590825,20250731,2,2,2,2
8407956,1,4,2,2,1,4,113.29440531,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.32,0,453.17762123,,,,,
8407957,1,1,1,2,1,1,50.648890722,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.18,0,50.648890722,20250731,2,2,2,2
8407958,1,2,2,2,1,2,41.762311352,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.23,0,83.524622705,,,,,
8407959,1,1,1,2,1,1,32.696590825,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.38,1,32.696590825,20250731,2,2,2,2
8407960,1,3,1,2,1,3,71.654511375,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.26,0,214.96353413,,,,,
8407961,1,4,2,2,1,4,98.548253185,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0.43,1,394.19301274,,,,,
8407962,1,3,1,2,1,3,37.766636721,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.42,1,113.29991016,,,,,
8407963,1,3,1,2,1,3,76.97481088,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.18,0,230.92443264,,,,,
8407964,1,3,3,2,1,3,63.918572558,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28,0,191.75571768,,,,,
8407965,1,3,1,2,1,3,53.633289114,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.28,0,160.89986734,,,,,
8407966,1,1,2,2,1,1,79.971932719,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.28,0,79.971932719,20250731,1,2,1,2
8407967,1,5,2,2,1,5,206.50478416,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.13,0,1032.5239208,,,,,
8407968,1,1,1,2,1,1,79.971932719,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,79.971932719,20250731,1,2,2,2
8407969,1,2,1,2,1,2,57.129354593,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.24,0,114.25870919,,,,,
8407970,1,1,1,2,1,1,55.375970591,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.18,0,55.375970591,20250731,1,2,2,2
8407971,1,3,3,2,1,3,93.038630808,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,279.11589242,,,,,
8407972,1,4,2,2,1,4,168.56593833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,674.26375334,,,,,
8407973,1,3,2,2,1,3,93.958871178,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.09,0,281.87661353,,,,,
8407974,1,5,3,2,1,5,105.17962301,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.29,0,525.89811504,,,,,
8407975,1,1,1,1,1,1,41.072839869,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,41.072839869,20250731,1,2,2,2
8407977,1,1,1,1,1,1,41.072839869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,41.072839869,20250731,1,2,2,2
8407978,1,4,2,1,1,4,125.99518097,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.35,1,503.98072388,,,,,
8407979,1,2,2,1,1,2,41.072839869,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,82.145679738,,,,,
8407981,1,2,1,1,1,2,41.072839869,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,82.145679738,,,,,
8407982,1,2,1,1,1,2,41.072839869,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,82.145679738,,,,,
8407983,1,2,1,1,1,2,65.61486541,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,131.22973082,,,,,
8407985,1,1,1,1,1,1,41.072839869,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,41.072839869,20250731,1,2,2,2
8407986,1,2,1,1,1,2,65.61486541,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,131.22973082,,,,,
8407987,1,2,1,1,1,2,65.61486541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,131.22973082,,,,,
8407989,1,4,2,1,1,4,78.712294344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,314.84917738,,,,,
8407990,1,1,1,1,1,1,63.624179943,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,63.624179943,20250731,1,2,2,2
8407991,1,1,1,1,1,1,44.056090651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,44.056090651,20250731,1,2,2,2
8407992,1,1,1,1,1,1,41.072839869,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,41.072839869,20250731,2,2,2,2
8407993,1,2,2,1,1,2,41.072839869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,82.145679738,,,,,
8407994,1,1,1,1,1,1,42.784208197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,42.784208197,20250731,1,2,2,2
8407995,1,3,2,1,1,3,63.743212006,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,191.22963602,,,,,
8407996,1,4,2,1,1,4,128.95255668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,515.81022674,,,,,
8407997,1,3,2,1,1,3,104.02228431,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,312.06685294,,,,,
8407998,1,2,1,1,1,2,42.784208197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,85.568416394,,,,,
8407999,1,2,1,1,1,2,47.344844063,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,94.689688127,,,,,
8408000,1,1,1,1,1,1,42.784208197,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,42.784208197,20250731,2,2,2,2
8408001,1,1,1,1,1,1,42.784208197,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,42.784208197,20250731,2,2,2,2
8408002,1,2,1,1,1,2,42.784208197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,85.568416394,,,,,
8408003,1,1,1,1,1,1,42.784208197,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,42.784208197,20250731,2,2,2,2
8408004,1,1,1,1,1,1,42.784208197,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,42.784208197,20250731,1,2,2,2
8408005,1,3,2,1,1,3,72.895664161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,218.68699248,,,,,
8408016,1,2,1,1,1,2,585.08401211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1170.1680242,,,,,
8408017,1,4,2,1,1,4,547.42982919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189.7193168,,,,,
8408018,1,3,1,1,1,3,409.47266899,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.54,1,1228.418007,,,,,
8408019,1,2,1,1,1,2,621.03073214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1242.0614643,,,,,
8408020,1,3,2,1,1,3,409.47266899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1228.418007,,,,,
8408021,1,4,2,1,1,4,613.65007563,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,2454.6003025,,,,,
8408022,1,1,1,1,1,1,325.16235641,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,325.16235641,20250731,1,2,2,2
8408023,1,2,2,1,1,2,400.95429102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.90858204,,,,,
8408024,1,3,3,1,1,3,289.70864332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.12592995,,,,,
8408025,1,4,3,1,1,4,456.63723859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.5489544,,,,,
8408026,1,1,1,1,1,1,413.83057279,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,413.83057279,20250731,1,2,2,1
8408027,1,1,1,1,1,1,407.54545374,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,407.54545374,20250731,2,2,2,2
8408028,1,3,2,1,1,3,591.03005863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1773.0901759,,,,,
8408029,1,3,2,1,1,3,650.69396354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.0818906,,,,,
8408030,1,3,2,1,1,3,328.83043393,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,986.49130178,,,,,
8408031,1,1,1,1,1,1,467.40951649,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,467.40951649,20250731,1,2,1,2
8408032,1,2,1,1,1,2,292.04248054,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,584.08496107,,,,,
8408033,1,4,3,1,1,4,376.59628951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1506.385158,,,,,
8408034,1,2,1,1,1,2,547.29465377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1094.5893075,,,,,
8408035,1,4,3,1,1,4,586.02036198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2344.0814479,,,,,
8408036,1,4,3,1,1,4,593.76213987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,2375.0485595,,,,,
8408037,1,3,2,1,1,3,548.77681793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1646.3304538,,,,,
8408038,1,2,1,1,1,2,386.29527779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,772.59055559,,,,,
8408039,1,3,2,1,1,3,361.46459854,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.2,0,1084.3937956,,,,,
8408040,1,4,2,1,1,4,381.62760335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1526.5104134,,,,,
8408041,1,4,3,1,1,4,469.175166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1876.700664,,,,,
8408042,1,3,3,1,1,3,554.88032622,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1664.6409787,,,,,
8408043,1,2,1,1,1,2,235.69000676,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,471.38001352,,,,,
