"DIRECTORIO","SECUENCIA_P","SECUENCIA_ENCUESTA","P5010","P8526","P8530","REGION","DEPARTAMENTO","PERSONAS","FEX_C","logro_educativo","analfabetismo","inasistencia_escolar","rezago_escolar","atencion_integral","trabajo_infantil","aseguramiento_salud","barreras_acceso_salud","desempleo_larga_duracion","empleo_formal","acueducto","alcantarillado","pisos","paredes","hacinamiento","IPM","POBRE","FEXP","PERIODO","P1075","P1077S21","P1077S22","P1077S23"
8410249,1,4,2,6,5,4,27,4,110.042387253188,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,440.169549012752,NA,NA,NA,NA,NA
8410250,1,1,1,6,5,4,27,1,173.13702785641,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,173.13702785641,20250731,2,2,2,2
8410251,1,7,1,6,5,4,27,7,80.0814588129592,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0.22,0,560.570211690714,NA,NA,NA,NA,NA
8410252,1,5,1,6,5,4,27,5,38.6316019718093,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.17,0,193.158009859047,NA,NA,NA,NA,NA
8410253,1,1,1,6,5,4,27,1,87.9172507477701,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,87.9172507477701,20250731,1,2,2,2
8410254,1,3,1,6,5,4,27,3,52.1480578674502,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,156.444173602351,NA,NA,NA,NA,NA
8410255,1,4,1,6,5,4,27,4,89.7030527583566,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.27,0,358.812211033426,NA,NA,NA,NA,NA
8410256,1,4,2,6,5,4,27,4,71.6595454766542,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.33,0,286.638181906617,NA,NA,NA,NA,NA
8410257,1,2,1,6,5,4,27,2,70.5554123284852,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,141.11082465697,NA,NA,NA,NA,NA
8410258,1,8,1,6,5,4,27,8,51.1824081740877,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0.42,1,409.459265392702,NA,NA,NA,NA,NA
8410259,1,3,1,6,5,4,27,3,66.1568795984384,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.23,0,198.470638795315,NA,NA,NA,NA,NA
8410260,1,5,2,6,5,4,27,5,58.6408113115381,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,293.20405655769,NA,NA,NA,NA,NA
8410261,1,6,1,6,5,4,27,6,42.9230833276257,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0.52,1,257.538499965754,NA,NA,NA,NA,NA
8410262,1,3,1,6,5,4,27,3,85.1338024211018,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.43,1,255.401407263305,NA,NA,NA,NA,NA
8410263,1,4,1,6,6,4,27,4,58.8056414895195,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.37,1,235.222565958078,NA,NA,NA,NA,NA
8410264,1,3,1,6,5,4,27,3,63.8891257707067,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.13,0,191.66737731212,NA,NA,NA,NA,NA
8410265,1,11,1,6,5,4,27,11,45.5340115441337,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.47,1,500.874126985471,NA,NA,NA,NA,NA
8410266,1,9,1,6,5,4,27,9,74.5621654459017,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0.57,1,671.059489013115,NA,NA,NA,NA,NA
8410267,1,3,1,6,5,4,27,3,114.051780661767,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,342.155341985301,NA,NA,NA,NA,NA
8410268,1,1,1,6,5,4,27,1,135.005553092586,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.22,0,135.005553092586,20250731,2,2,2,2
8410269,1,7,1,6,5,4,27,7,129.645148557519,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.27,0,907.516039902633,NA,NA,NA,NA,NA
8410270,1,3,1,6,5,4,27,3,76.1234824125205,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.23,0,228.370447237562,NA,NA,NA,NA,NA
8410271,1,3,1,6,5,4,27,3,104.046411868254,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.33,0,312.139235604762,NA,NA,NA,NA,NA
8410272,1,1,1,6,5,4,27,1,135.005553092586,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.28,0,135.005553092586,20250731,1,2,2,2
8410273,1,1,1,6,5,4,27,1,135.005553092586,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.18,0,135.005553092586,20250731,2,2,1,2
8410274,1,5,1,6,5,4,27,5,66.2828928015795,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.37,1,331.414464007897,NA,NA,NA,NA,NA
8410275,1,3,1,6,5,4,27,3,135.172096160828,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,405.516288482484,NA,NA,NA,NA,NA
8410276,1,5,1,6,5,4,27,5,154.538720164008,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0.37,1,772.69360082004,NA,NA,NA,NA,NA
8410277,1,5,2,6,5,4,27,5,80.7443075950126,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.28,0,403.721537975063,NA,NA,NA,NA,NA
8410278,1,5,1,6,5,4,27,5,95.6995333756377,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.27,0,478.497666878189,NA,NA,NA,NA,NA
8410279,1,6,1,6,5,4,27,6,73.0994473137553,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.37,1,438.596683882532,NA,NA,NA,NA,NA
8410280,1,10,1,6,2,4,27,10,34.322520272819,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.53,1,343.22520272819,NA,NA,NA,NA,NA
8410281,1,3,1,6,5,4,27,3,74.1823738115427,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,222.547121434628,NA,NA,NA,NA,NA
8410282,1,6,3,6,5,4,27,6,48.575561065475,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.28,0,291.45336639285,NA,NA,NA,NA,NA
8410283,1,3,1,6,5,4,27,3,87.9191538209111,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,263.757461462733,NA,NA,NA,NA,NA
8410284,1,4,1,6,5,4,27,4,58.5372643593785,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0.37,1,234.149057437514,NA,NA,NA,NA,NA
8410285,1,3,1,6,5,4,27,3,74.1823738115427,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,222.547121434628,NA,NA,NA,NA,NA
8410286,1,4,1,6,5,4,27,4,75.865042485055,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.22,0,303.46016994022,NA,NA,NA,NA,NA
8410287,1,2,1,6,5,4,27,2,81.92267320363,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,163.84534640726,NA,NA,NA,NA,NA
8410288,1,5,1,6,5,4,27,5,95.6995333756377,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.37,1,478.497666878189,NA,NA,NA,NA,NA
8410289,1,10,1,6,5,4,27,10,67.662401740029,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0.42,1,676.62401740029,NA,NA,NA,NA,NA
8410290,1,6,1,6,5,4,27,6,34.322520272819,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.42,1,205.935121636914,NA,NA,NA,NA,NA
8410291,1,3,1,6,5,4,27,3,70.234895335158,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.43,1,210.704686005474,NA,NA,NA,NA,NA
8410292,1,6,1,6,5,4,27,6,97.0808533311284,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.37,1,582.48511998677,NA,NA,NA,NA,NA
8410293,1,3,1,6,5,4,27,3,76.8154879781869,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.23,0,230.446463934561,NA,NA,NA,NA,NA
8410295,1,3,2,1,10,NA,88,3,10.099850975726,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,30.299552927178,NA,NA,NA,NA,NA
8410296,1,3,3,1,10,NA,88,3,10.099850975726,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,30.299552927178,NA,NA,NA,NA,NA
8410297,1,2,2,1,10,NA,88,2,12.1606825444902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,24.3213650889804,NA,NA,NA,NA,NA
8410298,1,2,1,2,10,NA,88,2,27.5344831791887,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,55.0689663583774,NA,NA,NA,NA,NA
8410299,1,1,1,1,10,NA,88,1,21.6526907317771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,21.6526907317771,20250731,1,2,1,2
8410300,1,3,2,1,10,NA,88,3,19.335667655309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,58.007002965927,NA,NA,NA,NA,NA
8410301,1,1,1,1,10,NA,88,1,12.072392102688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,12.072392102688,20250731,1,2,1,2
8410302,1,3,2,1,1,NA,88,3,18.1057237463894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3171712391682,NA,NA,NA,NA,NA
8410303,1,2,2,2,10,NA,88,2,15.6221148460687,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,31.2442296921374,NA,NA,NA,NA,NA
8410304,1,3,2,2,3,NA,88,3,26.3002462981551,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,78.9007388944653,NA,NA,NA,NA,NA
8410305,1,3,2,2,10,NA,88,3,12.9746855321422,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.18,0,38.9240565964266,NA,NA,NA,NA,NA
8410306,1,2,1,2,10,NA,88,2,10.6475998075119,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.32,0,21.2951996150238,NA,NA,NA,NA,NA
8410307,1,1,1,2,10,NA,88,1,13.3608773524157,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,13.3608773524157,20250731,2,2,2,2
8410308,1,2,1,2,10,NA,88,2,16.9396842738714,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,33.8793685477428,NA,NA,NA,NA,NA
8410309,1,3,2,2,10,NA,88,3,17.3486079807883,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.23,0,52.0458239423649,NA,NA,NA,NA,NA
8410310,1,2,1,2,10,NA,88,2,13.4815273384985,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,26.963054676997,NA,NA,NA,NA,NA
8410311,1,3,2,2,10,NA,88,3,18.6299908849812,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,55.8899726549436,NA,NA,NA,NA,NA
8410312,1,3,2,2,5,NA,88,3,24.3369645264004,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.13,0,73.0108935792012,NA,NA,NA,NA,NA
8410313,1,5,2,2,10,NA,88,5,20.4855266370821,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,102.42763318541,NA,NA,NA,NA,NA
8410314,1,2,1,2,10,NA,88,2,15.3080568488757,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,30.6161136977514,NA,NA,NA,NA,NA
8410315,1,2,2,2,10,NA,88,2,15.3298012478088,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,30.6596024956176,NA,NA,NA,NA,NA
8410316,1,1,1,2,10,NA,88,1,26.6732401640923,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,26.6732401640923,20250731,1,2,2,2
8410317,1,4,1,2,10,NA,88,4,23.2657922807455,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0.27,0,93.063169122982,NA,NA,NA,NA,NA
8410318,1,3,2,1,1,NA,88,3,21.6467639326644,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.24,0,64.9402917979932,NA,NA,NA,NA,NA
8410319,1,3,2,2,10,NA,88,3,12.1443755094484,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,36.4331265283452,NA,NA,NA,NA,NA
8410320,1,3,2,1,1,NA,88,3,15.4214292183472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2642876550416,NA,NA,NA,NA,NA
8410321,1,3,2,2,10,NA,88,3,14.7204551629678,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,44.1613654889034,NA,NA,NA,NA,NA
8410322,1,3,2,2,10,NA,88,3,12.9747061020075,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,38.9241183060225,NA,NA,NA,NA,NA
8410323,1,2,2,2,10,NA,88,2,16.1452162077986,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,32.2904324155972,NA,NA,NA,NA,NA
8410324,1,2,1,1,1,NA,88,2,40.4514423445909,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.14,0,80.9028846891818,NA,NA,NA,NA,NA
8410325,1,4,2,1,1,1,44,4,175.146615640126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,700.586462560504,NA,NA,NA,NA,NA
8410326,1,7,2,1,9,1,44,7,226.479885660057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,1585.3591996204,NA,NA,NA,NA,NA
8410327,1,5,3,1,1,1,44,5,89.1289612876071,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,445.644806438036,NA,NA,NA,NA,NA
8410328,1,1,1,1,10,1,44,1,80.2739440757499,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.24,0,80.2739440757499,20250731,2,2,2,2
8410329,1,4,1,1,10,1,44,4,246.618740948993,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.24,0,986.474963795972,NA,NA,NA,NA,NA
8410330,1,1,1,1,10,1,44,1,236.716869444692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.716869444692,20250731,1,2,2,2
8410331,1,4,2,1,10,1,44,4,200.106532390184,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,800.426129560736,NA,NA,NA,NA,NA
8410332,1,1,1,1,10,1,44,1,236.716869444692,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,236.716869444692,20250731,2,2,2,2
8410333,1,1,1,1,10,1,44,1,92.2110742262908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2110742262908,20250731,1,2,1,2
8410334,1,3,2,2,1,1,44,3,209.171719580639,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,627.515158741917,NA,NA,NA,NA,NA
8410335,1,4,1,6,9,1,44,4,114.73807918643,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0.41,1,458.95231674572,NA,NA,NA,NA,NA
8410336,1,4,1,6,9,1,44,4,112.439257572165,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.26,0,449.75703028866,NA,NA,NA,NA,NA
8410337,1,1,1,6,9,1,44,1,85.06109818272,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.52,1,85.06109818272,20250731,2,2,2,2
8410338,1,2,1,6,9,1,44,2,111.074205357909,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.42,1,222.148410715818,NA,NA,NA,NA,NA
8410339,1,2,1,6,9,1,44,2,69.8730190531598,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.42,1,139.74603810632,NA,NA,NA,NA,NA
8410340,1,6,1,6,8,1,44,6,68.1048972177282,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0.41,1,408.629383306369,NA,NA,NA,NA,NA
8410341,1,5,1,6,6,1,44,5,178.520839238486,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0.55,1,892.60419619243,NA,NA,NA,NA,NA
8410342,1,3,1,6,3,1,44,3,35.9705276109917,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.38,1,107.911582832975,NA,NA,NA,NA,NA
8410344,1,6,2,6,3,1,44,6,163.350580884031,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.39,1,980.103485304186,NA,NA,NA,NA,NA
8410345,1,1,1,6,3,1,44,1,99.5595914062231,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.38,1,99.5595914062231,20250731,1,2,2,2
8410346,1,3,1,6,3,1,44,3,100.445841263109,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.18,0,301.337523789327,NA,NA,NA,NA,NA
8410347,1,6,1,6,3,1,44,6,92.6284237697731,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.62,1,555.770542618639,NA,NA,NA,NA,NA
8410348,1,8,1,6,3,1,44,8,52.8438838588638,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0.47,1,422.75107087091,NA,NA,NA,NA,NA
8410349,1,3,1,6,3,1,44,3,88.3170348074252,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,0,264.951104422276,NA,NA,NA,NA,NA
8410350,1,5,1,6,3,1,44,5,76.6983529925473,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0.32,0,383.491764962737,NA,NA,NA,NA,NA
8410351,1,1,1,6,3,1,44,1,51.4792799441423,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,0,51.4792799441423,20250731,1,2,2,2
8410352,1,4,1,6,3,1,44,4,35.9705276109917,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0.57,1,143.882110443967,NA,NA,NA,NA,NA
8410353,1,2,1,6,3,1,44,2,121.758984878751,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.18,0,243.517969757502,NA,NA,NA,NA,NA
8410354,1,7,3,6,8,1,44,7,165.93977033059,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.32,0,1161.57839231413,NA,NA,NA,NA,NA
8410355,1,5,2,6,8,1,44,5,129.030317109752,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0.52,1,645.15158554876,NA,NA,NA,NA,NA
8410356,1,3,2,6,4,1,44,3,140.679602998663,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,422.038808995989,NA,NA,NA,NA,NA
8410357,1,2,3,6,3,1,44,2,178.798194277512,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,0,357.596388555024,NA,NA,NA,NA,NA
8410358,1,4,2,6,3,1,44,4,148.915441597732,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.33,0,595.661766390928,NA,NA,NA,NA,NA
8410359,1,1,1,6,3,1,44,1,96.7819674345876,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,0,96.7819674345876,20250731,2,2,2,2
8410360,1,3,1,6,3,1,44,3,152.85667046528,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.33,0,458.57001139584,NA,NA,NA,NA,NA
8410361,1,3,2,6,3,1,44,3,140.679602998663,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.18,0,422.038808995989,NA,NA,NA,NA,NA
8410362,1,6,2,6,3,1,44,6,59.4354191457753,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0.43,1,356.612514874652,NA,NA,NA,NA,NA
8410363,1,4,1,6,3,1,44,4,119.987944842193,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0.52,1,479.951779368772,NA,NA,NA,NA,NA
8410364,1,4,1,6,3,1,44,4,137.21239312097,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0.52,1,548.84957248388,NA,NA,NA,NA,NA
8410365,1,3,1,6,3,1,44,3,111.217106720886,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.49,1,333.651320162658,NA,NA,NA,NA,NA
8410366,1,6,3,1,1,1,44,6,235.203836699704,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1411.22302019822,NA,NA,NA,NA,NA
8410367,1,2,1,1,1,1,44,2,144.723872787107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,289.447745574214,NA,NA,NA,NA,NA
8410368,1,3,2,1,8,1,44,3,134.827986242644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,404.483958727932,NA,NA,NA,NA,NA
8410369,1,3,2,1,9,1,44,3,157.435908005168,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,472.307724015504,NA,NA,NA,NA,NA
8410370,1,4,2,1,1,1,44,4,208.439930316889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,833.759721267556,NA,NA,NA,NA,NA
8410371,1,4,1,2,1,1,44,4,229.595776228155,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0.47,1,918.38310491262,NA,NA,NA,NA,NA
8410372,1,4,2,1,1,1,44,4,121.465685931127,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,485.862743724508,NA,NA,NA,NA,NA
8410373,1,3,1,1,8,1,44,3,100.602996711638,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.53,1,301.808990134914,NA,NA,NA,NA,NA
8410374,1,3,2,1,8,1,44,3,188.38620522048,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,565.15861566144,NA,NA,NA,NA,NA
8410375,1,2,1,1,1,1,44,2,216.504540647984,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,433.009081295968,NA,NA,NA,NA,NA
8410376,1,2,2,2,9,1,44,2,98.880609689544,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,197.761219379088,NA,NA,NA,NA,NA
8410377,1,8,3,2,9,1,44,8,119.728291752991,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.19,0,957.826334023928,NA,NA,NA,NA,NA
8410378,1,2,1,2,8,1,44,2,112.173290843026,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,224.346581686052,NA,NA,NA,NA,NA
8410379,1,3,1,6,9,1,44,3,53.9729401687601,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.18,0,161.91882050628,NA,NA,NA,NA,NA
8410380,1,5,1,2,9,1,44,5,138.471295034872,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0.28,0,692.35647517436,NA,NA,NA,NA,NA
8410381,1,3,1,6,1,1,44,3,63.4849601336315,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0.42,1,190.454880400895,NA,NA,NA,NA,NA
8410382,1,1,1,2,1,1,44,1,124.497558223466,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,124.497558223466,20250731,2,2,2,2
