DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
8419922,5,1,2,3,6,2,1
8419923,5,5,1,5,7,1,1
8419924,3,1,1,1,6,1,1
8419925,1,1,1,1,6,2,1
8419926,1,1,1,1,4,1,1
8419927,3,1,1,1,4,1,1
8419928,4,1,1,1,4,1,1
8419929,2,1,1,1,6,1,1
8419930,4,1,1,1,6,2,1
8419931,3,1,1,1,6,2,1
8419932,4,1,1,1,6,2,1
8419933,3,1,1,1,6,2,1
8419934,1,1,1,1,4,1,1
8419936,6,1,3,1,6,2,2
8419937,1,1,3,1,6,2,2
8419938,2,1,3,5,6,2,2
8419939,3,1,2,1,6,1,1
8419940,2,1,2,1,6,1,1
8419941,1,1,2,1,6,1,1
8419942,3,1,2,1,6,1,1
8419943,4,1,2,1,4,1,1
8419944,2,1,2,1,6,1,1
8419945,4,1,2,1,6,1,1
8419946,3,1,2,1,6,1,1
8419947,3,1,2,1,6,1,1
8419948,3,1,2,1,6,1,1
8419949,2,1,2,1,6,1,1
8419950,1,1,2,1,6,1,1
8419951,4,1,2,1,6,1,1
8419952,3,1,2,5,7,1,1
8419953,5,1,2,1,6,1,1
8419954,4,1,2,1,6,1,1
8419955,1,1,2,1,6,1,1
8419956,2,1,2,1,4,1,1
8419957,2,1,2,1,6,1,1
8419959,1,1,2,1,6,1,1
8419960,2,1,1,6,6,1,1
8419962,6,1,1,1,4,1,1
8419965,3,1,1,1,4,1,1
8419967,2,1,1,1,4,1,1
8419968,2,1,1,1,4,1,1
8419975,4,1,1,1,4,1,1
8419976,5,1,1,1,4,1,1
8419978,3,1,1,1,4,1,1
8419979,3,1,1,1,4,1,1
8419980,1,1,1,1,4,1,1
8419981,3,1,1,1,4,1,1
8419982,6,1,1,1,4,1,1
8419983,1,1,1,1,4,1,1
8419984,2,1,1,1,6,1,1
8419985,3,1,1,1,4,1,1
8419986,4,1,1,1,4,1,1
8419987,1,1,1,1,4,1,1
8419988,2,1,1,1,4,1,1
8419989,3,1,1,1,4,1,1
8419990,5,1,1,1,4,1,1
8419991,4,1,1,1,4,1,1
8419992,4,1,1,1,4,1,1
8419993,3,1,1,1,4,1,1
8419994,3,1,1,1,4,1,1
8419995,1,1,1,1,4,1,1
8419996,5,1,1,1,4,1,1
8419998,1,1,1,1,4,1,1
8420000,2,1,1,1,4,1,1
8420001,2,1,1,1,4,1,1
8420002,1,1,1,1,4,1,1
8420003,1,1,1,1,4,1,1
8420004,2,1,1,1,4,1,1
8420005,3,1,1,1,4,1,1
8420007,1,1,1,1,4,1,1
8420008,3,1,1,1,4,1,1
8420009,4,1,1,1,4,1,1
8420010,2,1,1,1,4,1,1
8420011,4,1,1,1,4,1,1
8420013,2,1,1,1,4,1,1
8420014,4,1,1,1,4,1,1
8420015,4,1,1,1,4,1,1
8420016,3,1,1,1,4,1,1
8420017,2,1,1,1,4,1,1
8420018,1,1,1,1,4,1,1
8420019,5,1,1,1,4,1,1
8420020,1,1,1,1,4,1,1
8420021,2,1,1,1,4,1,1
8420023,1,1,1,1,4,1,1
8420024,2,1,1,1,4,1,1
8420025,2,1,1,1,4,1,1
8420026,3,1,1,1,4,1,1
8420027,2,1,1,1,4,1,1
8420028,2,1,1,1,4,1,1
8420029,2,1,1,1,4,1,1
8420030,2,1,1,1,4,1,1
8420031,1,1,1,1,4,1,1
8420032,3,1,1,1,4,1,1
8420033,2,1,1,1,4,1,1
8420034,2,1,1,2,4,1,1
8420035,1,1,1,1,4,1,1
8420036,1,1,1,1,4,1,1
8420037,2,1,1,1,4,1,1
8420038,1,1,1,1,4,1,1
8420039,2,1,1,1,4,1,1
8420040,1,1,1,1,4,1,1
8420041,2,1,1,1,4,1,1
8420042,1,1,1,1,4,1,1
8420043,1,1,1,1,4,1,1
8420044,1,1,1,1,1,1,1
8420045,2,1,1,1,4,1,1
8420046,4,1,1,1,4,1,1
8420047,3,1,1,1,4,1,1
8420048,3,1,1,1,4,1,1
8420049,2,1,1,1,4,1,1
8420050,2,1,1,1,2,1,1
8420051,1,1,1,1,4,1,1
8420052,1,1,1,1,4,1,1
8420053,1,1,1,1,1,1,1
8420054,2,1,1,1,4,1,1
8420055,3,1,1,1,4,1,1
8420056,2,1,1,1,4,1,1
8420057,1,1,1,1,2,1,1
8420058,3,1,1,1,2,1,1
8420059,1,1,1,1,1,1,1
8420060,3,1,1,1,3,1,1
8420061,3,1,3,1,4,2,2
8420063,2,1,3,1,4,2,1
8420064,3,1,3,1,4,2,2
8420065,2,1,3,1,4,2,2
8420066,3,1,3,1,4,2,2
8420067,2,1,3,1,4,2,2
8420068,2,1,3,1,4,2,2
8420070,2,1,3,1,4,2,2
8420071,1,1,3,1,4,2,2
8420072,4,1,3,1,4,2,2
8420074,2,1,3,1,4,2,1
8420075,3,1,3,1,4,2,1
8420076,4,1,3,1,2,2,1
8420077,3,1,3,1,4,2,1
8420078,2,1,3,1,4,2,1
8420079,3,1,3,1,4,2,1
8420080,2,1,3,1,4,2,1
8420081,3,1,3,1,4,2,1
8420082,2,1,3,1,4,2,1
8420083,2,1,3,1,4,2,1
8420084,3,1,1,1,4,1,1
8420085,3,1,3,1,4,2,1
8420086,3,1,1,1,6,2,2
8420087,3,1,1,1,4,1,1
8420088,2,1,1,1,4,1,1
8420089,2,1,1,1,4,1,1
8420090,2,1,1,1,4,1,1
8420092,2,1,1,1,4,1,1
8420093,3,1,1,1,4,1,1
8420094,1,1,1,1,4,1,1
8420095,3,1,1,1,4,1,1
8420096,1,1,1,1,4,1,1
8420097,2,1,1,1,4,1,1
8420098,2,1,1,1,4,1,1
8420099,3,1,1,1,4,1,1
8420100,2,1,1,1,4,1,1
8420102,2,1,3,1,6,2,1
8420103,2,1,3,1,6,2,1
8420104,6,1,1,1,4,1,1
8420105,3,1,1,1,6,1,1
8420106,5,1,1,1,6,1,1
8420107,2,1,1,1,6,1,1
8420108,3,1,1,1,4,1,1
8420109,2,1,1,1,6,1,1
8420110,2,1,1,1,6,1,1
8420111,2,1,1,1,4,1,1
8420112,2,1,3,1,6,2,1
8420113,2,1,1,1,4,1,1
8420114,1,1,1,1,6,1,1
8420115,2,1,1,1,4,1,1
8420116,2,1,1,1,4,1,1
8420117,4,1,1,1,4,1,1
8420119,1,1,1,1,4,1,1
8420120,4,1,1,1,4,1,1
8420121,1,1,1,1,4,1,1
8420122,3,1,1,1,4,1,1
8420123,2,1,3,1,4,2,1
8420124,2,1,3,1,4,2,1
8420125,1,1,3,1,6,2,1
8420126,4,1,3,1,6,2,1
8420130,2,1,3,1,6,2,1
8420131,1,1,3,1,6,2,1
8420133,2,1,3,1,6,2,2
8420134,4,1,3,1,6,2,1
8420136,4,1,2,1,4,1,1
8420137,5,1,1,1,4,1,1
8420138,3,1,1,1,4,1,1
8420139,3,1,1,1,4,1,1
8420140,2,1,1,1,4,1,1
8420141,3,1,1,1,4,1,1
8420142,3,1,1,1,4,1,1
8420143,2,1,1,1,4,1,1
8420144,1,1,1,1,4,1,1
8420145,3,1,1,1,4,1,1
8420146,2,1,1,1,4,1,1
8420147,1,1,1,1,4,1,1
8420148,2,1,1,1,4,1,1
8420149,3,1,1,1,4,1,1
8420150,3,1,1,1,4,1,1
8420151,1,1,1,1,4,1,1
8420152,4,1,1,1,4,1,1
8420153,3,1,1,1,4,1,1
8420154,1,1,1,1,4,1,1
8420155,2,1,1,1,6,1,1
8420156,2,1,1,1,6,1,1
8420157,3,1,3,1,4,2,1
8420158,3,1,3,1,4,2,1
8420159,4,1,3,1,4,2,1
8420161,6,1,3,1,4,2,1
8420162,3,1,3,1,6,2,1
8420163,3,1,3,1,6,2,1
8420164,2,1,3,1,6,2,1
8420165,2,1,1,1,4,1,1
8420166,1,1,1,1,4,1,1
8420167,2,1,1,1,4,1,1
8420168,1,1,1,1,4,1,1
8420169,1,1,1,1,4,1,1
8420170,2,1,3,1,4,2,1
8420171,2,1,3,1,4,2,1
8420172,5,1,3,1,6,2,1
8420173,5,1,3,1,6,2,1
8420174,4,1,2,1,6,1,1
8420175,2,1,2,1,4,1,1
8420176,2,1,2,1,4,1,1
8420177,1,1,2,1,4,1,1
8420178,2,1,1,1,6,1,1
8420179,1,1,1,1,4,1,1
8420180,3,1,1,1,4,1,1
8420181,1,1,1,1,4,1,1
8420182,2,1,1,1,4,1,1
8420184,1,1,1,1,4,1,1
8420185,3,1,1,1,4,1,1
8420186,2,1,1,1,4,1,1
8420187,1,1,1,1,6,1,1
8420188,3,1,1,1,4,1,1
8420189,1,1,1,1,4,1,1
8420190,3,1,1,1,4,1,1
8420191,1,1,1,1,4,1,1
8420192,2,1,1,1,6,1,1
8420193,4,1,1,1,4,1,1
8420194,2,1,1,1,4,1,1
8420195,2,1,1,1,4,2,1
8420196,5,1,1,1,4,1,1
8420197,2,1,1,1,4,1,1
8420198,2,1,1,1,4,1,1
8420199,4,1,1,1,4,1,1
8420200,3,1,1,1,4,1,1
8420201,1,1,1,5,4,1,1
8420202,2,1,1,1,4,1,1
8420203,6,1,2,5,2,1,1
8420204,2,1,3,5,7,2,2
8420205,1,1,3,5,5,2,2
8420206,2,1,3,5,5,2,2
8420207,2,1,3,5,5,2,2
8420208,3,1,3,5,5,2,2
8420209,3,1,3,5,7,2,2
8420210,4,1,3,5,5,2,2
8420211,3,1,3,5,5,2,2
8420212,4,1,3,5,5,2,2
8420213,3,1,3,5,5,2,2
8420214,3,1,3,5,5,2,2
8420215,2,1,3,5,4,2,2
8420216,3,1,3,5,5,2,2
8420217,2,1,3,5,6,2,2
8420218,1,1,3,5,7,2,2
8420219,2,1,3,5,7,2,2
8420220,3,1,3,5,5,2,2
8420221,2,1,3,5,5,2,2
8420222,2,1,3,5,5,2,2
8420223,1,1,3,5,5,2,2
8420224,3,1,3,5,5,2,2
8420225,1,1,3,5,5,2,2
8420226,4,1,3,5,5,2,2
8420227,3,1,3,5,7,2,2
8420228,2,1,3,5,5,2,2
8420229,3,1,3,5,7,2,2
8420230,2,1,3,5,5,2,2
8420231,2,1,3,1,4,2,2
8420232,4,1,3,5,7,2,2
8420233,3,1,3,5,6,2,2
8420234,2,1,3,5,6,2,2
8420235,3,1,1,1,6,1,1
8420236,2,1,3,5,5,2,2
8420237,1,1,3,5,6,2,2
8420238,1,1,3,5,7,2,2
8420239,2,1,3,1,6,2,2
8420240,2,1,3,1,6,2,2
8420241,2,1,3,5,6,2,2
8420242,2,1,3,1,6,2,2
8420243,2,1,3,5,6,2,2
8420244,2,1,3,5,5,2,2
8420245,3,1,3,5,4,2,2
8420246,4,1,3,1,6,2,2
8420247,2,1,3,5,6,2,2
8420248,3,1,3,5,6,2,2
8420249,2,1,3,1,6,2,2
8420250,1,1,3,1,5,2,2
8420251,3,1,3,5,5,2,2
8420252,3,1,3,1,6,2,2
8420253,4,1,3,5,5,2,2
8420254,3,1,3,5,5,2,2
8420255,2,1,3,5,5,2,2
8420256,2,1,3,5,5,2,2
8420257,2,1,3,5,5,2,2
8420258,4,1,3,5,5,2,2
8420259,6,1,3,5,5,2,2
8420260,3,1,3,5,5,2,2
8420261,2,1,3,5,5,2,2
8420262,3,1,3,5,6,2,2
8420263,5,1,3,5,5,2,2
8420264,3,1,3,5,5,2,2
8420265,3,1,3,5,6,2,2
8420266,3,1,3,1,6,2,1
8420267,2,1,3,5,6,2,1
8420268,1,1,3,5,5,2,1
8420269,4,1,3,5,6,2,1
8420270,3,1,3,5,6,2,1
8420271,1,1,3,5,6,2,1
8420272,3,1,3,5,5,2,1
8420273,6,1,3,1,6,2,1
8420274,1,1,3,5,5,2,1
8420275,2,1,3,5,5,2,1
8420276,3,1,2,5,6,2,1
8420277,4,1,2,5,6,2,1
8420278,5,1,2,5,6,2,1
8420279,3,1,2,5,7,2,1
8420280,2,1,2,1,6,2,1
8420281,2,1,2,5,6,2,1
8420282,2,1,2,1,4,2,1
8420283,1,1,2,1,6,2,1
8420284,3,1,2,1,6,2,1
8420285,4,1,2,5,6,2,1
8420286,2,1,1,1,6,1,1
8420287,3,1,1,1,6,1,1
8420288,7,1,1,5,6,2,2
8420289,4,1,1,5,6,2,2
8420290,3,1,1,1,6,2,2
8420291,3,1,1,5,6,1,1
8420292,4,1,1,1,6,2,2
8420293,1,1,1,5,7,2,2
8420296,3,1,1,5,6,2,2
8420297,3,1,1,5,6,2,2
8420298,3,1,1,5,6,1,2
8420299,1,1,1,1,6,1,2
8420300,4,1,1,1,4,1,2
8420301,4,1,1,5,6,2,2
8420302,7,1,1,5,7,2,2
8420304,4,1,1,5,6,2,2
8420305,3,1,1,5,7,2,2
8420306,5,1,1,5,7,2,2
8420307,4,1,1,1,7,2,2
8420308,5,1,1,5,6,2,2
8420311,1,1,1,6,6,2,2
8420312,3,1,1,1,6,2,2
8420313,2,1,1,1,1,2,2
8420314,1,1,1,1,4,1,2
8420315,1,1,1,1,4,1,1
8420316,3,1,1,1,6,1,1
8420317,1,1,1,1,6,1,1
8420318,2,1,1,5,4,2,2
8420319,3,1,1,1,4,1,2
8420320,2,1,1,1,4,1,2
8420321,1,1,1,1,4,1,2
8420322,3,1,1,1,4,1,2
8420323,4,1,1,1,4,1,2
8420324,3,1,1,1,4,1,2
8420325,3,1,1,1,4,1,2
8420326,3,1,1,1,4,1,1
8420327,2,1,1,1,4,1,2
8420328,3,1,1,1,4,1,2
8420329,1,1,1,1,4,1,2
8420330,3,1,1,1,4,1,2
8420331,2,1,1,1,6,2,1
8420332,4,1,1,1,6,2,1
8420333,1,1,1,1,4,1,2
8420334,5,1,1,9,5,2,2
8420335,2,1,1,9,5,2,2
8420336,1,1,1,9,5,2,2
8420337,1,1,1,1,4,1,2
8420338,5,1,1,9,5,2,1
8420339,1,1,1,1,4,1,1
8420340,1,1,1,1,6,1,1
8420341,3,1,1,1,6,1,1
8420342,4,1,1,5,5,2,1
8420343,3,1,1,5,5,2,1
8420344,2,1,1,1,6,1,1
8420345,3,1,1,1,4,1,2
8420353,1,1,1,1,4,1,1
8420354,3,1,1,5,5,1,1
8420356,4,1,1,5,5,1,1
8420357,2,1,1,5,5,1,1
8420358,5,1,1,5,5,1,1
8420359,5,1,1,5,5,1,1
8420360,5,1,1,5,5,1,1
8420361,2,1,1,5,5,1,1
8420362,5,1,1,1,5,1,1
8420408,4,1,1,5,5,1,1
8420416,2,1,1,5,5,1,1
8420417,2,1,1,5,5,1,1
8420451,2,1,1,5,7,1,1
8420452,3,1,1,9,7,2,1
8420453,1,1,1,1,4,1,1
8420454,4,1,1,5,7,2,2
8420455,1,1,1,1,4,1,1
8420456,2,1,1,1,6,1,1
8420457,2,1,1,1,4,1,1
8420458,8,1,1,5,6,2,1
8420459,6,1,1,1,6,1,1
8420460,5,1,1,1,2,1,1
8420461,1,1,1,1,5,1,1
8420462,2,1,1,1,4,1,1
8420463,6,1,1,5,6,1,1
8420464,1,1,1,5,2,1,1
8420465,4,1,1,1,4,1,1
8420466,1,1,1,5,5,1,1
8420467,3,1,1,5,2,1,1
8420468,2,1,1,5,5,1,1
8420469,4,1,1,5,5,1,1
8420471,1,1,1,1,1,1,1
8420472,2,1,1,5,5,1,1
8420473,3,1,1,1,4,1,1
8420475,2,1,1,1,6,1,1
8420476,2,1,1,5,5,1,1
8420477,1,1,1,1,4,1,1
8420478,4,1,1,1,4,1,1
8420479,3,1,1,1,4,1,1
8420480,6,1,1,5,7,2,1
8420481,3,1,1,5,5,1,1
8420482,1,1,1,5,5,1,1
8420483,2,1,1,5,5,2,1
8420484,1,1,1,5,6,1,1
8420485,1,1,1,5,5,1,1
8420486,4,1,1,5,2,1,1
8420487,1,1,1,5,2,1,1
8420488,6,1,1,5,6,1,1
8420489,1,1,1,5,5,1,1
8420490,5,1,1,5,6,1,1
8420491,1,1,1,1,2,1,1
8420492,3,1,1,5,6,1,1
8420493,2,1,1,1,4,1,1
8420494,4,1,1,1,6,1,1
8420495,1,1,1,1,6,1,1
8420496,4,1,1,1,4,1,1
8420497,1,1,1,1,4,1,1
8420498,1,1,1,1,4,1,1
8420499,3,1,1,1,6,1,1
8420500,2,1,1,1,6,1,1
8420501,1,1,1,1,6,1,1
8420502,2,1,1,1,6,1,1
8420503,1,1,1,5,2,1,1
8420504,1,1,1,1,4,1,1
8420505,4,1,1,1,4,1,1
8420506,4,1,1,1,4,1,1
8420507,4,1,1,1,6,1,1
8420508,5,1,1,1,6,1,1
8420509,5,1,1,5,2,1,1
8420510,2,1,1,1,4,1,1
8420511,4,1,1,1,4,1,1
8420512,1,1,1,5,5,1,1
8420513,1,1,1,1,4,1,1
8420514,2,1,1,1,4,1,1
8420515,1,1,1,1,4,1,1
8420516,1,1,1,1,4,1,1
8420517,1,1,1,1,4,1,1
8420518,1,1,1,1,6,1,1
8420519,2,1,1,1,4,1,1
8420520,4,1,1,1,4,1,1
8420521,5,1,1,1,5,2,1
8420522,1,1,1,1,6,1,1
8420523,1,1,1,1,6,2,1
8420524,2,1,1,1,4,1,1
8420525,1,1,1,1,4,1,1
8420526,2,1,1,1,6,1,1
8420527,1,1,1,5,5,1,1
8420528,1,1,1,1,4,1,1
8420529,1,1,1,1,4,1,1
8420530,2,1,1,1,4,1,1
8420531,2,1,1,1,4,2,1
8420532,1,1,1,1,4,1,1
8420577,4,1,1,1,6,1,1
8420578,6,1,1,1,6,1,1
8420579,3,1,1,1,4,1,1
8420580,3,1,1,1,4,1,1
8420581,1,1,1,1,6,1,1
8420582,4,1,1,1,6,1,1
8420583,4,1,1,1,6,1,1
8420584,4,1,1,1,4,1,1
8420585,6,1,1,1,4,1,1
8420586,2,1,1,1,4,1,1
8420587,3,1,1,1,6,1,1
8420588,6,1,1,1,6,1,1
8420589,5,1,1,1,4,1,1
8420590,3,1,1,1,6,1,1
8420591,2,1,1,1,6,1,1
8420592,1,1,1,1,6,1,1
8420593,2,1,1,1,6,1,1
8420594,1,1,1,1,6,1,1
8420595,1,1,1,1,6,1,1
8420596,2,1,1,1,6,1,1
8420597,1,1,1,1,6,1,1
8420598,4,1,1,1,4,1,1
8420599,1,1,1,1,4,1,1
8420600,4,1,1,1,4,1,1
8420601,5,1,1,1,6,1,1
8420602,4,1,1,1,6,1,1
8420603,1,1,1,1,6,1,1
8420604,1,1,1,1,4,1,1
8420605,1,1,1,1,4,1,1
8420607,1,1,1,1,4,1,1
8420608,1,1,1,1,4,1,1
8420609,1,1,1,1,4,1,1
8420610,1,1,1,1,4,1,1
8420611,1,1,1,1,4,1,1
8420612,1,1,1,1,4,1,1
8420613,1,1,1,1,4,1,1
8420614,2,1,1,1,4,1,1
8420615,1,1,1,1,4,1,1
8420616,1,1,1,1,4,1,1
8420617,1,1,3,4,6,1,1
8420618,5,1,3,4,7,2,2
8420619,4,1,3,4,6,2,2
8420620,2,1,3,1,6,1,1
8420621,1,1,3,1,6,2,2
8420622,7,1,3,1,6,2,2
8420623,2,1,3,1,5,1,1
8420624,4,1,3,4,7,2,2
8420625,5,1,3,3,6,2,2
8420626,3,1,3,5,5,2,2
8420627,4,1,3,1,6,2,2
8420628,4,1,3,1,6,2,2
8420629,1,1,3,4,6,2,2
8420630,1,1,3,1,6,1,2
8420631,2,1,3,3,6,2,2
8420632,1,1,3,1,6,1,2
8420633,3,1,3,1,6,1,2
8420634,3,1,3,3,6,1,2
8420635,2,1,3,1,6,2,2
8420636,2,1,3,1,6,2,2
8420637,4,1,3,3,6,2,1
8420638,2,1,3,1,6,2,1
8420639,3,1,3,1,6,1,1
8420640,2,1,3,1,6,1,1
8420641,3,1,3,1,6,1,1
8420642,2,1,3,4,6,2,1
8420643,4,1,3,3,6,2,1
8420644,3,1,3,1,6,2,1
8420645,3,1,3,4,6,2,1
8420646,3,1,3,1,6,2,1
8420648,2,1,3,3,4,2,1
8420649,3,1,3,4,4,2,1
8420650,3,1,3,1,6,2,1
8420651,4,1,3,4,4,2,1
8420652,3,1,3,1,4,2,1
8420653,2,1,3,1,4,2,1
8420654,1,1,3,1,4,2,1
8420655,4,1,3,4,6,2,1
8420656,2,1,3,1,4,2,1
8420657,2,1,3,1,4,2,1
8420659,2,1,3,4,6,2,1
8420660,4,1,3,1,6,2,1
8420661,2,1,3,1,6,2,1
8420662,2,1,3,4,6,2,1
8420663,4,1,3,1,4,2,1
8420664,2,1,3,1,6,2,1
8420665,2,1,3,1,4,2,1
8420666,4,1,3,3,6,2,1
8420667,3,1,3,1,4,2,1
8420668,3,1,3,4,6,2,2
8420669,2,1,3,1,6,2,2
8420670,3,1,3,1,6,2,2
8420671,2,1,3,1,6,2,2
8420672,3,1,3,1,4,2,2
8420673,1,1,3,1,6,2,2
8420674,4,1,3,3,6,2,2
8420675,2,1,3,3,6,2,2
8420676,4,1,3,1,6,2,2
8420677,4,1,3,1,6,2,2
8420678,1,1,3,4,6,2,1
8420679,4,1,3,1,4,2,1
8420680,2,1,3,1,4,2,1
8420681,1,1,3,3,6,2,1
8420682,1,1,3,3,6,2,1
8420683,1,1,3,3,6,2,1
8420684,2,1,3,1,4,2,1
8420685,2,1,3,3,6,2,1
8420686,2,1,3,1,6,2,1
8420687,1,1,3,3,6,2,1
8420688,3,1,3,1,6,2,1
8420689,5,1,3,1,6,2,1
8420690,2,1,3,1,6,2,1
8420691,3,1,3,1,4,2,1
8420692,2,1,3,1,4,2,1
8420693,1,1,3,1,6,2,1
8420694,3,1,3,3,6,2,1
8420695,4,1,3,3,6,2,1
8420696,4,1,3,1,4,2,1
8420697,5,1,3,1,6,2,1
8420698,1,1,3,3,6,2,2
8420699,3,1,3,3,6,2,2
8420700,3,1,3,3,7,2,2
8420701,4,1,3,1,6,2,2
8420702,3,1,3,3,6,2,2
8420703,4,1,3,1,4,2,2
8420704,2,1,3,1,6,2,2
8420705,1,1,3,1,6,2,2
8420706,1,1,3,1,6,2,1
8420707,6,1,3,1,6,2,2
8420708,3,1,3,3,6,2,1
8420709,3,1,3,4,5,2,1
8420710,4,1,3,4,6,2,1
8420711,3,1,3,1,6,2,1
8420712,3,1,3,1,6,2,1
8420713,3,1,3,3,6,2,1
8420714,3,1,3,3,6,2,1
8420715,2,1,3,3,7,2,1
8420716,2,1,3,1,6,2,1
8420717,2,1,3,4,7,2,1
8420718,4,1,2,1,6,1,1
8420719,5,1,2,6,6,1,1
8420720,2,1,2,1,6,1,1
8420721,2,1,2,6,6,1,1
8420722,3,1,2,6,6,1,1
8420723,6,1,2,1,4,1,1
8420724,2,1,2,6,6,1,1
8420725,3,1,2,1,6,1,1
8420726,2,1,2,6,6,1,1
8420727,7,1,2,6,6,1,1
8420768,4,1,1,1,4,1,1
8420771,5,1,1,1,6,1,1
8420772,4,1,1,1,4,1,1
8420775,4,1,1,5,6,1,1
8420776,4,1,1,5,6,1,1
8420778,4,1,1,5,5,1,1
8420779,1,1,1,1,6,1,1
8420780,2,1,1,1,4,1,1
8420781,3,1,1,1,6,1,1
8420782,1,1,1,5,6,1,1
8420783,2,1,1,1,4,1,1
8420784,1,1,1,1,4,1,1
8420785,2,1,1,1,4,1,1
8420786,4,1,1,5,6,1,1
8420787,1,1,1,1,6,1,1
8420788,2,1,1,5,6,1,1
8420789,3,1,1,1,4,1,1
8420790,6,1,1,5,6,1,1
8420791,1,1,1,5,6,1,1
8420792,3,1,1,1,6,1,1
8420793,1,1,1,5,5,2,2
8420794,2,1,1,1,4,1,1
8420795,3,1,1,1,4,1,1
8420796,3,1,1,1,6,1,1
8420797,1,1,1,1,4,1,1
8420798,1,1,1,1,4,1,1
8420799,3,1,1,1,4,1,1
8420800,6,1,1,1,6,1,1
8420801,1,1,1,1,4,1,1
8420802,3,1,1,1,6,1,1
8420803,1,1,1,1,6,1,1
8420804,4,1,1,5,6,1,1
8420805,3,1,1,1,4,1,1
8420806,2,1,1,1,4,1,1
8420807,1,1,1,1,4,1,1
8420808,4,1,1,5,6,1,1
8420809,1,1,1,1,6,2,1
8420811,3,1,1,1,4,1,1
8420812,1,1,1,1,4,1,1
8420813,4,1,1,1,6,1,1
8420814,4,1,1,5,5,2,1
8420815,3,1,1,1,6,1,1
8420816,3,1,1,5,5,1,1
8420817,1,1,1,5,6,1,1
8420818,2,1,1,1,4,1,1
8420819,2,1,1,1,6,1,1
8420820,1,1,1,5,6,1,1
8420821,1,1,1,1,4,1,1
8420822,3,1,1,5,5,2,1
8420823,2,1,1,5,4,2,1
8420824,3,1,1,5,5,2,1
8420827,2,1,1,1,4,1,1
8420828,3,1,1,1,4,1,1
8420829,2,1,1,1,4,1,1
8420830,1,1,1,1,4,1,1
8420831,1,1,1,1,4,1,1
8420832,2,1,1,5,6,1,1
8420833,3,1,1,5,5,2,1
8420834,5,1,1,1,6,2,1
8420836,3,1,1,1,6,1,1
8420837,1,1,1,1,4,1,1
8420838,2,1,1,1,4,1,1
8420840,2,1,1,1,6,1,1
8420841,1,1,1,1,4,1,1
8420842,2,1,1,1,6,1,1
8420843,3,1,1,1,4,1,1
8420845,3,1,1,1,4,1,1
8420846,4,1,1,5,5,2,1
8420847,2,1,1,1,4,1,1
8420848,2,1,1,5,6,1,1
8420849,1,1,1,5,6,1,1
8420850,2,1,1,1,6,1,1
8420851,1,1,1,1,6,1,1
8420852,1,1,1,1,4,1,1
8420853,1,1,1,5,5,1,1
8420854,1,1,1,1,4,1,1
8420855,4,1,1,1,4,1,1
8420856,2,1,1,1,4,1,1
8420857,1,1,1,1,4,1,1
8420858,3,1,1,1,4,1,1
8420859,6,1,1,1,4,1,1
8420860,2,1,1,1,4,1,1
8420861,2,1,1,1,4,1,1
8420862,5,1,1,1,4,1,1
8420863,3,1,1,1,4,1,1
8420864,1,1,1,1,4,1,1
8420865,3,1,1,1,4,1,1
8420866,1,1,1,1,4,1,1
8420867,1,1,1,1,4,1,1
8420868,1,1,1,1,4,1,1
8420869,1,1,1,1,4,1,1
8420870,3,1,1,1,4,1,1
8420871,2,1,1,1,4,1,1
8420872,5,1,1,1,4,1,1
8420873,3,1,1,1,4,1,1
8420874,1,1,1,1,4,1,1
8420875,2,1,1,1,4,1,1
8420876,3,1,1,1,4,1,1
8420877,1,1,1,1,4,1,1
8420878,3,1,3,1,4,2,1
8420879,2,1,3,1,4,2,1
8420880,1,1,3,1,4,2,1
8420881,5,1,3,1,6,2,1
8420882,1,1,3,1,6,2,1
8420883,2,1,3,1,4,2,1
8420884,2,1,3,1,4,2,1
8420885,2,1,3,1,6,2,1
8420886,3,1,3,1,4,2,1
8420887,4,1,3,1,6,2,1
8420888,3,1,2,1,4,1,1
8420889,1,1,2,1,4,1,1
8420890,3,1,2,1,4,1,1
8420891,4,1,2,1,4,1,1
8420892,3,1,2,1,4,1,1
8420893,2,1,2,1,4,1,1
8420894,2,1,2,1,4,2,1
8420895,1,1,2,1,4,1,1
8420896,3,1,2,1,4,1,1
8420897,4,1,2,1,4,1,1
8420898,2,1,3,1,4,2,1
8420899,4,1,3,1,6,2,1
8420900,6,1,3,1,6,2,1
8420901,3,1,3,1,4,2,1
8420902,4,1,3,1,6,2,1
8420903,6,1,3,1,4,2,1
8420904,2,1,3,1,6,2,1
8420905,3,1,3,1,4,2,1
8420906,3,1,3,1,4,2,1
8420907,4,1,3,1,6,2,1
8420908,2,1,3,1,4,2,1
8420909,4,1,3,1,6,2,1
8420910,2,1,3,1,6,2,1
8420911,2,1,3,1,4,2,1
8420912,4,1,3,1,4,2,1
8420914,4,1,3,1,6,2,1
8420915,1,1,3,2,4,2,1
8420916,5,1,3,1,4,2,1
8420917,2,1,1,1,4,1,1
8420918,3,1,1,1,4,1,1
8420919,2,1,1,1,4,1,1
8420920,2,1,1,1,4,1,1
8420921,3,1,1,1,4,1,1
8420922,2,1,1,1,4,1,1
8420923,2,1,1,1,4,1,1
8420924,3,1,1,1,4,1,1
8420925,5,1,1,1,4,1,1
