DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P3	P4005	P4015	P8520S3	P8520S5
3008391	1	1	3	5	6	2	2
3008392	1	1	2	1	6	2	1
3008393	1	1	2	1	5	1	1
3008394	1	1	2	1	6	2	1
3008395	1	1	1	1	4	1	1
3008396	1	1	1	1	4	1	1
3008397	1	1	3	5	6	2	2
3008398	1	1	3	3	5	1	1
3008399	1	1	2	1	6	1	1
3008400	1	1	2	5	5	2	2
3008401	1	1	2	1	6	1	1
3008402	1	1	3	5	7	2	2
3008403	1	1	2	5	5	2	2
3008404	1	1	3	5	6	2	1
3008405	1	1	1	1	6	1	1
3008406	1	1	3	5	6	2	2
3008415	1	1	3	5	6	2	2
3008424	1	1	1	1	6	1	1
3008446	1	1	1	1	4	1	1
3008449	1	1	3	1	6	2	1
3008452	1	1	1	1	4	1	1
3008456	1	1	2	1	6	2	1
3008457	1	1	1	1	4	1	1
3008460	1	1	1	1	4	1	1
3008461	1	1	1	5	5	1	1
3008462	1	1	1	1	4	1	1
3008464	1	1	1	1	4	1	1
3008468	1	1	1	1	5	1	1
3008481	1	1	1	1	4	1	1
3008482	1	1	1	1	4	1	1
3008484	1	1	3	4	7	2	2
3008485	1	1	1	3	6	2	1
3008486	1	1	1	1	6	2	1
3008487	1	1	3	5	5	2	2
3008488	1	1	3	5	5	2	2
3008489	1	1	3	5	5	2	2
3008490	1	1	1	1	6	1	1
3008491	1	1	3	5	2	2	2
3008492	1	1	1	1	4	1	1
3008493	1	1	3	1	6	2	1
3008496	1	1	1	1	4	1	1
3008497	1	1	1	1	4	2	1
3008507	1	1	1	1	4	1	1
3008510	1	1	1	1	4	1	1
3008511	1	1	1	1	4	1	1
3008512	1	1	1	1	4	1	1
3008513	1	1	1	1	4	1	1
3008514	1	1	1	4	6	1	1
3008515	1	1	3	3	6	2	2
3008517	1	1	3	4	7	2	2
3008519	1	1	3	4	7	2	2
3008520	1	1	1	1	4	1	1
3008521	1	1	3	1	4	2	2
3008523	1	1	3	7	7	2	1
3008524	1	1	2	1	6	2	1
3008526	1	1	1	1	4	1	1
3008529	1	1	3	4	5	2	2
3008530	1	1	3	5	2	2	2
3008532	1	1	3	3	4	2	2
3008533	1	1	2	1	6	2	1
3008537	1	1	3	5	5	2	2
3008538	1	1	2	1	6	2	1
3008539	1	1	3	1	6	2	2
3008540	1	1	3	4	7	2	2
3008541	1	1	2	5	6	2	1
3008544	1	1	3	1	6	2	2
3008545	1	1	3	5	7	2	2
3008547	1	1	2	1	6	2	1
3008548	1	1	3	4	7	2	2
3008549	1	1	1	1	4	1	1
3008550	1	1	2	1	5	2	1
3008551	1	1	1	1	4	1	1
3008552	1	1	3	1	6	2	1
3008553	1	1	3	1	6	2	2
3008554	1	1	3	5	5	2	2
3008555	1	1	2	1	6	2	1
3008556	1	1	3	2	7	2	1
3008557	1	1	2	5	5	2	1
3008558	1	1	1	1	4	1	1
3008559	1	1	1	1	4	1	1
3008561	1	1	1	1	6	1	1
3008562	1	1	1	1	4	1	1
3008563	1	1	1	1	7	1	1
3008564	1	1	1	1	6	1	1
3008565	1	1	1	1	4	1	1
3008566	1	1	1	1	5	1	1
3008567	1	1	1	1	6	1	1
3008568	1	1	1	1	4	1	1
3008569	1	1	1	1	4	1	1
3008572	1	1	1	1	4	1	1
3008573	1	1	2	6	6	2	1
3008574	1	1	2	5	5	2	1
3008575	1	1	2	1	5	2	1
3008576	1	1	1	1	4	1	1
3008577	1	1	2	5	5	2	1
3008578	1	1	2	5	5	2	1
3008579	1	1	1	1	4	1	1
3008580	1	1	1	1	4	1	1
3008581	1	1	1	1	4	1	1
3008582	1	1	1	1	6	2	1
3008583	1	1	1	1	4	1	1
3008584	1	1	1	1	4	1	1
3008585	1	1	1	1	4	1	1
3008586	1	1	1	1	4	1	1
3008587	1	1	1	1	4	1	1
3008589	1	1	2	1	6	2	1
3008594	1	1	1	1	4	1	1
3008595	1	1	1	1	4	1	1
3008596	1	1	1	1	4	1	1
3008597	1	1	1	1	4	1	1
3008598	1	1	1	1	4	1	1
3008599	1	1	1	1	4	1	1
3008600	1	1	3	1	4	2	1
3008602	1	1	1	1	4	1	1
3008603	1	1	3	3	7	2	1
3008604	1	1	1	1	4	1	1
3008605	1	1	3	1	4	1	1
3008607	1	1	1	1	6	2	1
3008608	1	1	3	3	6	2	2
3008609	1	1	1	1	6	1	1
3008610	1	1	1	1	6	1	1
3008612	1	1	3	4	5	2	2
3008613	1	1	3	1	6	1	1
3008614	1	1	1	1	4	1	1
3008615	1	1	1	1	4	1	2
3008616	1	1	1	1	4	1	1
3008617	1	1	1	1	4	1	1
3008618	1	1	1	1	6	1	1
3008620	1	1	1	1	5	1	1
3008621	1	1	1	1	6	2	1
3008622	1	1	1	1	4	1	1
3008623	1	1	1	1	4	1	1
3008624	1	1	1	1	3	1	1
3008625	1	1	3	3	5	2	1
3008629	1	1	1	1	5	1	1
3008630	1	1	1	2	5	1	1
3008631	1	1	1	1	6	1	1
3008632	1	1	3	1	7	1	1
3008635	1	1	1	1	4	1	1
3008636	1	1	3	1	6	2	1
3008637	1	1	3	3	5	2	2
3008638	1	1	1	1	6	1	1
3008639	1	1	1	1	4	1	1
3008642	1	1	1	1	4	1	1
3008643	1	1	1	1	4	1	1
3008644	1	1	2	1	6	1	1
3008645	1	1	1	1	6	1	1
3008646	1	1	3	3	7	2	2
3008648	1	1	1	1	4	1	1
3008649	1	1	1	1	4	1	1
3008651	1	1	1	1	4	1	1
3008662	1	1	3	4	7	2	2
3008663	1	1	1	1	4	1	1
3008664	1	1	1	1	4	1	1
3008665	1	1	1	1	4	1	1
3008666	1	1	1	1	4	1	1
3008667	1	1	1	1	4	1	1
3008669	1	1	1	1	4	1	1
3008670	1	1	1	1	4	1	1
3008671	1	1	1	1	4	1	1
3008672	1	1	1	1	4	1	1
3008673	1	1	1	1	1	1	1
3008674	1	1	2	1	6	2	1
3008675	1	1	2	1	6	1	1
3008676	1	1	3	1	6	2	1
3008677	1	1	2	1	4	2	1
3008683	1	1	2	1	6	2	1
3008689	1	1	2	1	4	2	1
3008695	1	1	3	1	6	2	1
3008696	1	1	3	3	6	2	2
3008698	1	1	2	1	6	1	1
3008703	1	1	2	1	6	1	1
3008704	1	1	2	3	6	1	1
3008711	1	1	2	3	6	1	1
3008714	1	1	3	1	4	2	1
3008717	1	1	2	1	4	2	1
3008718	1	1	1	1	4	1	1
3008721	1	1	3	1	6	2	1
3008723	1	1	2	1	6	1	1
3008726	1	1	1	1	4	1	1
3008730	1	1	2	1	6	1	1
3008731	1	1	1	1	4	1	1
3008732	1	1	1	1	6	1	1
3008733	1	1	1	1	4	1	1
3008734	1	1	1	1	4	1	1
3008735	1	1	1	1	4	1	1
3008736	1	1	1	1	4	1	1
3008737	1	1	1	1	6	1	1
3008738	1	1	2	1	6	1	1
3008739	1	1	2	1	6	1	1
3008740	1	1	1	1	6	1	1
3008741	1	1	2	7	5	1	1
3008743	1	1	1	1	4	1	1
3008744	1	1	1	1	4	1	1
3008745	1	1	1	1	4	1	2
3008746	1	1	1	1	4	1	1
3008747	1	1	1	1	4	1	1
3008748	1	1	1	1	4	1	1
3008749	1	1	1	1	4	1	1
3008750	1	1	1	1	4	1	1
3008751	1	1	1	1	6	1	1
3008752	1	1	1	1	4	1	1
3008753	1	1	1	1	4	1	1
3008754	1	1	1	1	4	1	1
3008755	1	1	2	4	6	1	1
3008756	1	1	1	1	6	2	2
3008757	1	1	1	1	4	1	1
3008758	1	1	1	1	4	1	1
3008759	1	1	1	1	4	1	1
3008761	1	1	1	1	4	1	1
3008762	1	1	1	1	4	1	1
3008763	1	1	2	1	6	1	1
3008764	1	1	1	1	4	1	1
3008765	1	1	2	7	5	1	1
3008766	1	1	1	1	4	1	1
3008767	1	1	2	3	6	1	1
3008768	1	1	2	1	6	1	1
3008769	1	1	2	4	6	1	1
3008770	1	1	2	3	6	1	1
3008771	1	1	3	1	6	2	1
3008772	1	1	2	1	6	1	1
3008773	1	1	2	1	6	1	1
3008774	1	1	2	4	6	1	1
3008775	1	1	1	1	4	1	1
3008776	1	1	1	1	4	1	1
3008777	1	1	3	1	7	2	1
3008778	1	1	2	4	6	1	1
3008779	1	1	3	1	4	2	1
3008782	1	1	1	5	6	2	2
3008783	1	1	1	1	4	1	1
3008784	1	1	1	1	4	1	1
3008785	1	1	3	1	4	2	1
3008786	1	1	3	1	4	2	1
3008787	1	1	1	1	4	1	1
3008788	1	1	1	1	4	1	1
3008789	1	1	3	1	6	1	1
3008791	1	1	3	1	4	2	1
3008792	1	1	3	1	4	2	1
3008793	1	1	1	1	4	1	1
3008794	1	1	2	1	4	1	1
3008795	1	1	1	1	4	1	1
3008796	1	1	1	8	6	1	1
3008797	1	1	1	8	6	1	1
3008798	1	1	3	1	4	2	1
3008799	1	1	3	1	6	2	1
3008801	1	1	3	1	6	1	1
3008802	1	1	3	1	6	2	1
3008803	1	1	1	1	4	1	1
3008804	1	1	1	1	4	1	1
3008806	1	1	1	1	4	1	1
3008807	1	1	1	1	6	1	1
3008808	1	1	1	1	4	1	1
3008809	1	1	1	1	4	1	1
3008810	1	1	1	1	4	1	1
3008811	1	1	1	1	4	1	1
3008812	1	1	1	1	4	1	1
3008813	1	1	1	1	4	1	1
3008814	1	1	1	1	4	1	1
3008816	1	1	1	1	4	1	1
3008821	1	1	1	1	4	1	1
3008822	1	1	1	1	4	1	1
3008823	1	1	1	1	6	1	1
3008825	1	1	1	1	4	1	1
3008826	1	1	1	1	6	1	1
3008827	1	1	1	1	4	2	2
3008828	1	1	1	1	4	1	1
3008829	1	1	1	1	4	1	1
3008830	1	1	1	1	4	1	1
3008831	1	1	1	1	4	1	1
3008832	1	1	1	1	4	1	1
3008833	1	1	1	1	4	1	1
3008834	1	1	1	1	4	1	1
3008835	1	1	1	1	4	1	1
3008837	1	1	1	1	4	1	1
3008840	1	1	1	1	6	1	1
3008841	1	1	2	1	4	1	1
3008842	1	1	2	1	6	1	1
3008843	1	1	2	1	6	1	1
3008844	1	1	2	1	4	1	1
3008847	1	1	2	1	6	1	1
3008848	1	1	2	1	4	2	2
3008853	1	1	2	1	4	2	1
3008854	1	1	2	1	6	1	1
3008855	1	1	2	1	6	2	1
3008856	1	1	1	1	4	1	1
3008857	1	1	2	1	4	1	1
3008858	1	1	2	1	4	1	1
3008859	1	1	2	1	4	1	1
3008860	1	1	2	1	6	1	1
3008861	1	1	2	1	4	1	1
3008862	1	1	2	1	6	1	1
3008863	1	1	1	1	4	1	1
3008864	1	1	2	1	4	1	1
3008865	1	1	2	1	6	1	1
3008866	1	1	2	1	6	1	1
3008867	1	1	2	1	6	2	1
3008869	1	1	2	1	4	2	1
3008870	1	1	2	1	4	1	1
3008871	1	1	1	1	4	1	1
3008873	1	1	2	1	6	1	1
3008874	1	1	1	1	4	1	1
3008875	1	1	2	1	4	1	1
3008876	1	1	1	1	6	1	1
3008877	1	1	1	1	4	1	1
3008878	1	1	2	1	6	1	1
3008879	1	1	2	1	6	1	1
3008880	1	1	2	5	6	1	2
3008882	1	1	1	1	4	1	1
3008883	1	1	1	1	4	1	1
3008892	1	1	1	1	6	1	1
3008893	1	1	1	1	4	1	1
3008896	1	1	1	1	4	1	1
3008898	1	1	1	1	4	1	1
3008904	1	1	1	1	4	1	1
3008905	1	1	1	1	4	1	1
3008906	1	1	1	1	4	1	1
3008907	1	1	1	1	4	1	1
3008908	1	1	1	1	4	1	1
3008909	1	1	1	1	4	1	1
3008910	1	1	1	1	5	1	1
3008911	1	1	1	1	4	1	1
3008912	1	1	1	1	4	1	1
3008913	1	1	1	1	6	1	1
3008916	1	1	1	1	4	1	1
3008917	1	1	1	1	4	1	1
3008919	1	1	1	1	4	1	1
3008921	1	1	1	1	4	1	1
3008922	1	1	1	1	6	1	2
3008925	1	1	1	1	4	1	2
3008932	1	1	1	1	6	1	1
3008946	1	1	1	1	4	1	1
3008974	1	1	1	1	4	1	1
3008981	1	1	1	1	6	1	1
3008982	1	1	1	1	4	1	1
3008983	1	1	1	1	4	1	1
3008985	1	1	1	1	4	1	1
3008986	1	1	1	1	4	1	1
3008988	1	1	1	1	4	1	1
3008995	1	1	1	1	4	1	1
3009013	1	1	1	1	4	1	1
3009024	1	1	1	1	4	1	1
3009026	1	1	1	1	4	1	1
3009030	1	1	1	1	4	1	1
3009031	1	1	1	1	4	1	1
3009071	1	1	3	1	6	2	2
3009072	1	1	3	5	6	2	2
3009073	1	1	3	1	4	2	1
3009077	1	1	2	1	6	1	1
3009078	1	1	1	1	6	1	1
3009082	1	1	3	5	5	2	2
3009085	1	1	2	1	4	1	1
3009090	1	1	3	1	6	2	1
3009093	1	1	3	1	6	2	1
3009094	1	1	3	1	6	2	1
3009098	1	1	3	1	4	2	1
3009104	1	1	2	1	6	1	1
3009113	1	1	1	1	1	1	1
3009116	1	1	3	1	6	2	1
3009118	1	1	3	1	4	2	1
3009123	1	1	3	7	7	2	2
3009138	1	1	1	1	4	1	1
3009139	1	1	1	1	4	1	1
3009141	1	1	1	1	6	1	1
3009155	1	1	2	1	4	1	1
3009156	1	1	1	1	6	1	1
3009158	1	1	1	1	4	1	1
3009177	1	1	2	1	4	1	1
3009179	1	1	1	1	6	2	2
3009192	1	1	1	1	4	1	1
3009193	1	1	1	1	4	1	1
3009203	1	1	2	1	4	1	1
3009208	1	1	2	1	4	2	1
3009212	1	1	3	1	4	2	1
3009215	1	1	1	1	6	1	1
3009216	1	1	1	1	4	1	1
3009219	1	1	1	1	4	1	1
3009221	1	1	1	1	1	1	1
3009223	1	1	1	1	4	1	1
3009224	1	1	1	8	6	1	1
3009225	1	1	1	1	4	1	1
3009226	1	1	1	1	4	1	1
3009227	1	1	1	1	4	1	1
3009228	1	1	1	1	4	1	1
3009229	1	1	1	1	4	1	1
3009230	1	1	1	1	6	1	1
3009235	1	1	1	1	4	1	1
3009238	1	1	1	1	4	1	1
3009239	1	1	3	5	5	2	2
3009242	1	1	1	1	5	2	2
3009243	1	1	1	1	4	1	1
3009245	1	1	1	1	4	1	1
3009246	1	1	1	1	4	1	1
3009247	1	1	1	1	4	1	1
3009248	1	1	3	1	7	2	2
3009249	1	1	3	1	6	2	2
3009250	1	1	3	2	6	2	2
3009251	1	1	1	1	4	1	1
3009252	1	1	3	4	6	2	1
3009253	1	1	3	1	6	2	1
3009254	1	1	3	1	6	2	1
3009255	1	1	3	2	6	2	2
3009256	1	1	1	1	6	1	1
3009257	1	1	3	1	6	2	1
3009260	1	1	3	1	6	2	2
3009261	1	1	3	3	7	2	2
3009265	1	1	3	1	6	2	2
3009266	1	1	3	1	6	2	1
3009268	1	1	3	1	6	2	2
3009272	1	1	3	5	6	2	2
3009274	1	1	3	1	6	2	2
3009275	1	1	3	5	6	2	2
3009277	1	1	1	1	6	1	1
3009279	1	1	3	1	6	2	1
3009281	1	1	1	1	6	1	1
3009282	1	1	1	1	4	1	1
3009284	1	1	2	1	6	2	2
3009286	1	1	2	1	6	2	2
3009288	1	1	1	1	4	1	1
3009295	1	1	3	1	6	2	1
3009296	1	1	3	1	6	2	2
3009297	1	1	2	1	4	2	1
3009299	1	1	3	1	6	2	2
3009301	1	1	2	1	6	2	1
3009302	1	1	3	6	6	2	1
3009303	1	1	3	1	6	2	2
3009305	1	1	1	1	4	2	2
3009310	1	1	1	1	4	1	1
3009311	1	1	3	1	6	2	2
3009313	1	1	1	1	4	1	1
3009314	1	1	1	1	4	1	1
3009316	1	1	1	1	4	1	1
3009318	1	1	1	1	4	2	2
3009320	1	1	1	1	4	1	1
3009321	1	1	1	1	4	1	1
3009323	1	1	1	1	4	1	1
3009324	1	1	1	1	6	1	1
3009325	1	1	1	1	4	1	1
3009326	1	1	1	3	4	2	2
3009327	1	1	3	1	4	2	1
3009328	1	1	3	1	4	2	1
3009331	1	1	1	1	4	1	1
3009332	1	1	1	1	4	1	1
3009333	1	1	1	1	4	1	1
3009334	1	1	1	1	4	1	1
3009338	1	1	1	1	4	1	1
3009340	1	1	1	1	4	1	1
3009341	1	1	1	1	4	1	1
3009342	1	1	3	1	6	2	2
3009343	1	1	3	1	4	2	2
3009349	1	1	1	1	4	1	1
3009350	1	1	3	1	6	2	2
3009351	1	1	1	1	4	2	2
3009352	1	1	1	1	4	1	1
3009353	1	1	1	1	4	1	1
3009354	1	1	1	1	4	1	1
3009356	1	1	1	1	4	1	1
3009357	1	1	1	1	4	1	1
3009358	1	1	1	1	4	1	1
3009359	1	1	1	1	4	2	2
3009360	1	1	1	1	4	1	1
3009361	1	1	1	1	4	1	1
3009362	1	1	1	1	4	2	2
3009369	1	1	1	1	4	1	1
3009370	1	1	3	1	4	2	2
3009371	1	1	1	1	4	1	2
3009372	1	1	1	1	4	1	1
3009375	1	1	1	1	4	1	1
3009377	1	1	1	1	4	2	2
3009378	1	1	1	1	4	2	2
3009380	1	1	1	1	6	2	2
3009383	1	1	1	5	4	2	1
3009386	1	1	1	1	6	1	2
3009387	1	1	1	1	4	1	1
3009388	1	1	3	1	4	2	1
3009389	1	1	1	1	4	1	1
3009390	1	1	1	1	4	1	1
3009391	1	1	1	1	4	2	2
3009392	1	1	1	1	4	1	1
3009393	1	1	1	1	4	1	1
3009394	1	1	3	1	6	2	1
3009396	1	1	1	1	6	1	1
3009397	1	1	1	1	4	1	1
3009398	1	1	1	1	4	1	1
3009399	1	1	1	1	4	2	1
3009400	1	1	1	1	6	1	1
3009411	1	1	3	1	4	2	1
3009423	1	1	1	1	6	1	1
3009430	1	1	3	5	6	2	2
3009431	1	1	2	1	4	1	1
3009442	1	1	1	1	2	1	1
3009444	1	1	1	1	4	1	1
3009445	1	1	1	1	6	1	1
3009458	1	1	1	1	4	2	1
3009464	1	1	3	1	4	2	1
3009469	1	1	1	1	4	1	1
3009475	1	1	1	1	4	2	2
3009480	1	1	3	1	7	2	2
3009487	1	1	1	1	6	1	1
3009502	1	1	1	1	4	1	1
3009503	1	1	1	1	6	1	1
3009506	1	1	2	1	6	1	1
3009524	1	1	1	1	6	1	1
3009528	1	1	1	1	6	1	1
3009530	1	1	1	1	4	1	1
3009532	1	1	1	1	4	1	1
3009546	1	1	1	1	4	2	2
3009555	1	1	1	1	6	1	1
3009562	1	1	1	1	6	1	1
3009569	1	1	1	1	4	1	1
3009572	1	1	1	1	4	1	1
3009573	1	1	2	1	6	1	1
3009575	1	1	1	1	4	1	1
3009579	1	1	1	1	4	1	1
3009589	1	1	1	1	4	1	1
3009591	1	1	1	1	4	2	2
3009594	1	1	1	1	4	1	1
3009596	1	1	1	1	6	1	1
3009597	1	1	1	1	4	1	1
3009606	1	1	1	1	6	1	1
3009614	1	1	1	1	4	1	1
3009616	1	1	1	1	4	1	1
3009617	1	1	1	1	6	2	1
3009618	1	1	1	1	4	1	1
3009626	1	1	1	1	4	1	1
3009634	1	1	1	1	4	2	2
3009645	1	1	1	1	4	1	1
3009646	1	1	3	1	4	2	1
3009647	1	1	3	1	6	2	2
3009648	1	1	3	1	4	2	1
3009651	1	1	1	1	4	2	2
3009654	1	1	3	1	6	2	1
3009655	1	1	1	1	4	1	1
3009656	1	1	3	1	6	2	1
3009657	1	1	1	1	4	1	1
3009658	1	1	3	1	4	2	2
3009659	1	1	3	1	4	2	1
3009661	1	1	1	1	4	1	1
3009663	1	1	1	1	6	1	1
3009666	1	1	3	1	6	2	2
3009669	1	1	1	1	4	1	1
3009670	1	1	3	1	4	2	2
3009672	1	1	1	1	4	1	1
3009673	1	1	1	1	6	1	1
3009677	1	1	2	1	4	1	1
3009678	1	1	3	1	7	2	2
3009679	1	1	3	1	6	2	1
3009680	1	1	3	1	6	2	2
3009682	1	1	3	1	4	2	1
3009685	1	1	2	1	6	1	1
3009690	1	1	1	1	4	1	1
3009709	1	1	3	1	4	2	1
3009717	1	1	3	1	6	2	1
3009725	1	1	1	1	4	1	1
3009728	1	1	1	1	4	1	1
3009733	1	1	1	1	4	1	1
3009738	1	1	1	1	4	1	1
3009741	1	1	3	1	6	2	1
3009742	1	1	3	1	5	2	1
3009744	1	1	1	1	2	1	1
3009747	1	1	1	1	1	1	1
3009749	1	1	1	1	4	1	1
3009759	1	1	1	1	6	1	1
3009760	1	1	1	1	4	1	1
3009761	1	1	1	1	4	1	1
3009763	1	1	1	1	4	1	1
3009765	1	1	1	1	4	1	1
3009766	1	1	1	1	4	1	1
3009777	1	1	1	1	4	1	1
3009778	1	1	1	1	4	1	1
3009779	1	1	1	1	4	1	1
3009805	1	1	1	1	4	1	1
3009891	1	1	3	1	4	2	2
3009894	1	1	3	1	6	2	2
3009919	1	1	1	1	4	1	1
3009920	1	1	3	1	6	2	2
3009923	1	1	1	1	3	1	1
3009927	1	1	1	1	3	1	1
3009928	1	1	1	1	4	1	1
3009931	1	1	1	1	4	1	1
3009933	1	1	1	1	4	1	1
3009942	1	1	1	1	4	1	1
3009952	1	1	1	1	4	1	1
3009968	1	1	1	1	4	1	2
3009969	1	1	1	5	5	1	1
3009970	1	1	1	1	6	1	1
3009972	1	1	1	1	4	1	1
3009973	1	1	1	1	4	1	1
3009974	1	1	1	1	4	1	1
3009989	1	1	1	1	4	1	1
3009999	1	1	1	1	4	1	1
3010000	1	1	1	1	4	1	1
3010001	1	1	1	1	4	2	2
3010002	1	1	1	1	4	1	1
3010003	1	1	3	4	7	2	2
3010004	1	1	1	1	4	2	2
3010005	1	1	3	3	6	2	2
3010007	1	1	1	1	6	2	2
3010136	1	1	1	1	4	1	1
3010137	1	1	1	1	4	1	1
3010138	1	1	1	1	4	1	1
3010139	1	1	1	1	4	1	1
3010140	1	1	1	1	4	1	1
3010141	1	1	1	1	4	1	1
3010142	1	1	1	1	4	1	1
3010143	1	1	1	1	4	1	1
3010144	1	1	1	1	4	1	1
3010145	1	1	1	1	4	1	1
3010146	1	1	1	1	4	1	1
3010147	1	1	1	1	4	1	1
3010148	1	1	3	1	6	2	2
3010149	1	1	1	1	4	1	1
3010150	1	1	2	1	6	2	2
3010151	1	1	2	1	6	2	2
3010152	1	1	2	1	6	2	2
3010155	1	1	1	1	2	1	1
3010156	1	1	1	1	6	1	1
3010157	1	1	2	5	6	2	2
3010171	1	1	1	8	6	1	1
3010631	1	1	2	1	6	1	1
3010632	1	1	2	1	6	1	1
3010633	1	1	1	1	4	1	1
3010634	1	1	1	1	4	1	2
3010636	1	1	1	1	4	2	2
3010637	1	1	2	1	4	1	2
3010638	1	1	2	1	6	1	1
3010639	1	1	2	5	7	1	1
3010641	1	1	1	1	4	1	1
3010644	1	1	1	1	4	1	1
3010649	1	1	1	1	6	1	1
3010650	1	1	1	1	6	1	1
3010651	1	1	1	1	6	1	1
3010652	1	1	1	1	4	1	1
3010653	1	1	2	1	6	2	2
3010656	1	1	2	1	4	2	2
3010700	1	1	1	1	4	1	1
3010701	1	1	1	1	6	1	1
3010702	1	1	2	1	4	1	1
3010705	1	1	1	1	4	1	1
3010706	1	1	1	1	4	1	1
3010707	1	1	1	1	6	1	1
3010708	1	1	1	1	6	1	1
3010709	1	1	1	1	6	1	1
3010710	1	1	1	1	6	1	1
3010719	1	1	2	7	7	2	2
3010720	1	1	2	7	6	2	2
3010721	1	1	1	1	6	2	1
3010722	1	1	1	1	6	1	1
3010723	1	1	1	1	6	1	1
3010724	1	1	1	1	6	1	1
3010726	1	1	2	1	4	2	2
3010729	1	1	2	1	6	2	2
3010730	1	1	1	1	6	2	1
3010731	1	1	1	5	6	2	1
3010732	1	1	1	1	4	2	1
3010734	1	1	2	1	7	2	2
3010735	1	1	2	5	4	2	2
3010736	1	1	2	1	7	2	2
3010737	1	1	2	1	6	2	2
3010738	1	1	2	5	6	2	2
3010739	1	1	2	1	2	2	2
3010740	1	1	2	1	6	2	1
3010741	1	1	2	1	7	2	2
3010742	1	1	2	5	5	2	1
3010743	1	1	2	1	6	2	2
3010744	1	1	1	1	4	1	1
3010745	1	1	1	1	4	2	1
3010746	1	1	1	1	6	2	1
3010747	1	1	1	1	6	2	1
3010748	1	1	1	1	4	1	1
3010749	1	1	1	1	6	2	1
3010750	1	1	1	1	4	1	1
3010751	1	1	1	1	4	2	1
3010752	1	1	1	1	4	2	1
3010753	1	1	1	1	6	2	1
3010754	1	1	1	1	4	2	1
3010755	1	1	2	1	5	2	2
3010756	1	1	2	5	5	2	2
3010757	1	1	2	1	2	2	2
3010758	1	1	1	1	4	1	1
3010759	1	1	2	5	2	2	2
3010760	1	1	1	5	6	1	1
3010761	1	1	1	1	6	1	1
3010762	1	1	1	5	6	1	1
3010763	1	1	1	5	5	1	1
3010764	1	1	1	1	6	2	1
3010766	1	1	1	1	6	1	1
3010767	1	1	1	5	5	2	1
3010768	1	1	2	1	4	1	1
3010769	1	1	1	1	6	1	1
3010770	1	1	1	1	6	1	1
3010773	1	1	1	1	4	1	1
3010774	1	1	1	1	2	1	1
3010775	1	1	1	1	4	2	2
3010776	1	1	1	1	6	1	1
3010777	1	1	2	5	2	2	1
3010778	1	1	2	5	5	2	1
3010779	1	1	2	5	5	2	1
3010780	1	1	2	2	5	2	1
3010781	1	1	2	5	5	2	1
3010782	1	1	2	5	5	2	1
3010783	1	1	2	5	5	2	1
3010784	1	1	3	4	6	2	1
3010785	1	1	2	7	5	2	1
3010786	1	1	2	7	5	2	1
3010787	1	1	2	1	5	2	1
3010788	1	1	2	5	2	2	1
3010789	1	1	2	7	5	2	1
3010790	1	1	2	7	5	2	1
3010791	1	1	2	7	5	2	1
3010792	1	1	2	2	5	2	1
3010793	1	1	2	7	5	2	1
3010796	1	1	1	1	4	1	1
3010797	1	1	3	5	5	2	2
3010798	1	1	1	1	4	1	1
3010799	1	1	1	1	6	1	1
3010800	1	1	2	1	6	1	1
3010801	1	1	2	1	5	2	1
3010802	1	1	2	1	4	1	1
3010803	1	1	1	1	4	1	1
3010804	1	1	2	1	6	1	1
3010805	1	1	2	5	7	1	1
3010806	1	1	2	1	5	1	1
3010807	1	1	2	1	6	1	1
3010808	1	1	2	1	5	1	1
3010809	1	1	2	1	6	1	1
3010810	1	1	2	1	4	2	1
3010811	1	1	2	1	6	1	1
3010815	1	1	3	1	5	2	2
3010816	1	1	3	5	5	2	2
3010817	1	1	3	5	5	2	2
3010818	1	1	3	5	5	2	2
3010819	1	1	3	1	5	2	2
3010820	1	1	3	5	5	2	2
3010821	1	1	3	5	5	2	2
3010823	1	1	2	1	4	2	1
3010825	1	1	2	1	6	2	1
3010826	1	1	2	1	6	2	1
3010827	1	1	2	1	5	2	1
3010828	1	1	2	1	6	2	1
3010830	1	1	2	5	5	2	1
3010831	1	1	2	5	5	2	1
3010832	1	1	2	1	5	2	1
3010833	1	1	2	1	5	2	1
3010834	1	1	2	5	5	2	1
3010835	1	1	2	1	5	2	2
3010836	1	1	2	1	4	2	1
3010840	1	1	2	5	5	2	1
3010841	1	1	2	5	5	2	1
3010842	1	1	2	5	5	2	1
3010843	1	1	2	5	5	2	1
3010844	1	1	2	5	5	2	1
3010845	1	1	2	5	5	2	1
3010846	1	1	2	5	5	2	1
3010847	1	1	2	1	5	2	1
3010848	1	1	2	1	4	2	1
3010849	1	1	2	5	5	2	1
3010850	1	1	2	5	5	2	1
3010851	1	1	2	1	6	2	1
3010852	1	1	2	1	6	2	1
3010853	1	1	2	1	4	2	1
3010854	1	1	2	1	6	2	1
3010855	1	1	2	5	5	2	1
3010856	1	1	2	5	5	2	1
3010857	1	1	2	5	5	2	1
3010858	1	1	2	5	5	2	1
3010859	1	1	2	1	6	2	1
3010860	1	1	2	5	5	2	1
3010861	1	1	2	5	5	2	1
3010862	1	1	2	5	5	2	1
3010863	1	1	2	1	5	2	1
3010864	1	1	2	1	6	1	1
3010881	1	1	1	1	4	1	1
3010882	1	1	1	5	5	1	1
3010883	1	1	1	5	5	2	1
