PERIODO	DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	ORDEN	P6040	FEX_C	P6090	P5665	P8563	P51	P55	P6160	P8586	P8587	P8587S1	P1088	P1088S1	P6180	P6240	P6250	P6260	P6270	P6351	P6390S1	P7250	P6920
20140939	2992395	1	1	1	71	263.132866987922	1	2				1	2	3	2				1					114		2
20140939	2992395	2	1	2	68	263.132866987922	1	2				1	2	3	1				6	2	2	2				2
20140939	2992396	1	1	1	83	724.08437337592	1	2				1	2	3	5				6	2	2	2				2
20140939	2992396	2	1	2	74	724.08437337592	1	2				1	2	1	0				4	2	2	2				2
20140939	2992397	1	1	1	44	294.680911431312	1	2				1	2	3	2				1					111		2
20140939	2992397	2	1	2	37	294.680911431312	1	2				1	2	3	4				4	2	2	2				2
20140939	2992397	3	1	3	16	294.680911431312	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2992398	1	1	1	45	941.838294273277	1	2				1	2	8	2				1					8511		1
20140939	2992398	2	1	2	20	941.838294273277	1	2				1	2	5	11				4	2	2	2				2
20140939	2992399	1	1	1	41	908.077856947238	1	2				1	2	3	4				1					111		1
20140939	2992399	2	1	2	46	908.077856947238	1	2				1	2	3	2				4	2	1			5261		2
20140939	2992399	3	1	3	4	908.077856947238	1	2		2	1															
20140939	2992400	1	1	1	55	3331.47455122344	1	2				1	2	3	3				1					5020		2
20140939	2992400	2	1	2	48	3331.47455122344	1	2				1	2	5	11				4	2	2	2				2
20140939	2992400	3	1	3	25	3331.47455122344	1	2				1	1			5	2	2	3	2	2	2				2
20140939	2992400	4	1	4	21	3331.47455122344	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2992401	1	1	1	50	294.680911431312	1	2				1	2	3	5				1					5521		2
20140939	2992401	2	1	2	49	294.680911431312	1	2				1	2	3	5				1					5521		2
20140939	2992401	3	1	3	13	294.680911431312	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2992402	1	1	1	36	399.668738439556	1	2				1	2	3	5				1					114		2
20140939	2992402	2	1	2	32	399.668738439556	1	2				1	2	3	5				4	2	2	2				2
20140939	2992402	3	1	3	14	399.668738439556	1	2				1	1			3	8	1	3	2	2	2				2
20140939	2992404	1	1	1	38	202.879765141743	1	2				1	2	7	2				1					5239		2
20140939	2992404	2	1	2	13	202.879765141743	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2992404	3	1	3	8	202.879765141743	1	2				1	1			2	3	1								
20140939	2992404	4	1	4	81	202.879765141743	1	2				2	2	1	0				4	2	2	2				2
20140939	2992405	1	1	1	35	707.224882710083	1	1	7			2	2	1	0				1					118		2
20140939	2992405	2	1	2	32	707.224882710083	1	1	2			1	2	3	2				4	1				1810		2
20140939	2992405	3	1	3	14	707.224882710083	1	2				1	1			2	5	1	3	2	2	1		115		2
20140939	2992405	4	1	4	13	707.224882710083	1	1	7			1	1			3	7	2	3	2	2	2				2
20140939	2992405	5	1	5	9	707.224882710083	1	2				1	1			2	3	1								
20140939	2992405	6	1	6	5	707.224882710083	1	1	7			2	1			2	1	1								
20140939	2992406	1	1	1	76	194.011253855577	2	2				1	2	3	3				1					111		2
20140939	2992406	2	1	2	65	194.011253855577	2	2				1	2	3	5				4	2	2	2				2
20140939	2992406	3	1	3	65	194.011253855577	2	2				1	2	3	5				1					113		2
20140939	2992407	1	1	1	24	1769.17036109038	1	2				1	2	7	2				1					7492		1
20140939	2992407	2	1	2	58	1769.17036109038	1	1	1			1	2	3	3				4	2	2	2				2
20140939	2992408	1	1	1	28	1002.31725366571	1	2				1	1			7	3	2	1					8043		1
20140939	2992408	2	1	2	11	1002.31725366571	1	2				1	1			2	5	2								
20140939	2992408	3	1	3	7	1002.31725366571	1	2				1	1			2	2	2								
20140939	2992408	4	1	4	48	1002.31725366571	1	2				1	2	4	7				1					5521		2
20140939	2992408	5	1	5	22	1002.31725366571	1	2				1	2	5	11				1					5133		2
20140939	2992408	6	1	6	20	1002.31725366571	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2992409	1	1	1	64	218.596558672666	1	2				1	2	1	0				4	2	1			5239		2
20140939	2992409	2	1	2	42	218.596558672666	1	2				1	2	3	5				4	2	2	2				2
20140939	2992409	3	1	3	2	218.596558672666	1	2		1	1															
20140939	2992410	1	1	1	58	1310.00345998761	1	1	6			1	2	3	5				4	2	2	2				2
20140939	2992410	2	1	2	41	1310.00345998761	1	2				1	2	4	8				1					4521		2
20140939	2992410	3	1	3	12	1310.00345998761	1	2				1	1			3	6	1	3	2	2	2				2
20140939	2992411	1	1	1	59	613.273062579858	1	2				2	2	1	0				4	2	2	2				2
20140939	2992411	2	1	2	61	613.273062579858	1	2				2	2	1	0				1					115		2
20140939	2992411	3	1	3	23	613.273062579858	1	2				1	2	3	5				1					118		2
20140939	2992411	4	1	4	2	613.273062579858	1	2		1	1															
20140939	2992411	5	1	5	19	613.273062579858	1	2				1	2	4	7				1					118		2
20140939	2992411	6	1	6	15	613.273062579858	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2992412	1	1	1	45	229.262054941864	1	2				1	2	4	7				4	2	2	2				2
20140939	2992412	2	1	2	20	229.262054941864	1	2				1	2	7	1				1					8011		2
20140939	2992412	3	1	3	16	229.262054941864	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2992412	4	1	4	11	229.262054941864	1	1	7			1	1			2	5	2								
20140939	2992413	1	1	1	73	1094.13943570705	1	2				1	2	9	4				6	2	2	2				2
20140939	2992414	1	1	1	34	1989.38061131553	1	2				1	2	5	11				1					5231		1
20140939	2992414	2	1	2	4	1989.38061131553	1	2		1	1															
20140939	2992414	3	1	3	29	1989.38061131553	1	2				1	2	3	5				1					1511		2
20140939	2992414	4	1	4	24	1989.38061131553	1	2				1	2	5	11				1					6042		1
20140939	2992414	5	1	5	29	1989.38061131553	1	2				1	2	3	5				4	2	2	2				2
20140939	2992414	6	1	6	2	1989.38061131553	1	2		2	1															
20140939	2992414	7	1	7	32	1989.38061131553	1	2				1	2	3	5				4	2	2	2				2
20140939	2992414	8	1	8	32	1989.38061131553	1	2				1	2	3	5				1					1511		2
20140939	2992414	9	1	9	13	1989.38061131553	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2992414	10	1	10	10	1989.38061131553	1	2				1	1			2	5	2								
20140939	2992414	11	1	11	4	1989.38061131553	1	2		1	1															
20140939	2992415	1	1	1	29	1959.47916706437	1	2				1	2	3	5				1					6021		2
20140939	2992415	2	1	2	27	1959.47916706437	1	2				1	2	4	9				1					9500		2
20140939	2992415	3	1	3	11	1959.47916706437	1	2				1	1			3	6	2								
20140939	2992415	4	1	4	9	1959.47916706437	1	2				1	1			2	4	2								
20140939	2992415	5	1	5	4	1959.47916706437	1	2		1	1															
20140939	2992416	1	1	1	26	574.800569269536	1	2				1	2	3	5				1					140		2
20140939	2992416	2	1	2	39	574.800569269536	2	2				2	2	1	0				4	1				1594		2
20140939	2992416	3	1	3	21	574.800569269536	2	1	7			1	2	4	6				1					6031		2
20140939	2992416	4	1	4	13	574.800569269536	1	2				1	1			3	9	2	3	2	2	2				2
20140939	2992416	5	1	5	12	574.800569269536	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2992417	1	1	1	58	1074.68378276816	1	2				1	2	3	4				2	1				111		2
20140939	2992417	2	1	2	58	1074.68378276816	1	2				1	2	3	4				4	2	2	2				2
20140939	2992417	3	1	3	29	1074.68378276816	1	1	3			1	2	3	5				1					6021		2
20140939	2992417	4	1	4	27	1074.68378276816	1	2				1	2	4	7				1					6021		2
20140939	2992417	5	1	5	25	1074.68378276816	2	2				1	2	4	9				1					5051		2
20140939	2992417	6	1	6	17	1074.68378276816	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2992418	1	1	1	88	599.925785935816	1	2				1	2	3	2				5							2
20140939	2992418	2	1	2	80	599.925785935816	1	2				1	2	4	7				4	2	2	2				2
20140939	2992418	3	1	3	63	599.925785935816	1	2				1	2	3	5				4	2	2	2				2
20140939	2992419	1	1	1	23	868.304675661345	1	1	1			2	2	1	0				4	2	2	2				2
20140939	2992419	2	1	2	11	868.304675661345	1	2				1	1			2	5	2								
20140939	2992419	3	1	3	10	868.304675661345	1	2				1	1			2	4	2								
20140939	2992419	4	1	4	4	868.304675661345	1	2		4	1															
20140939	2992419	5	1	5	12	868.304675661345	1	1	1			1	1			3	6	2	3	2	2	2				2
20140939	2992420	1	1	1	50	286.849173790487	1	2				1	2	3	4				1					114		2
20140939	2992420	2	1	2	44	286.849173790487	1	2				1	2	3	4				1					114		2
20140939	2992421	1	1	1	62	361.325776994732	1	2				2	2	1	0				1					118		2
20140939	2992421	2	1	2	72	361.325776994732	1	1	6			1	2	3	5				4	2	2	2				3
20140939	2992421	3	1	3	12	361.325776994732	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2992422	1	1	1	48	512.488303088625	1	2				1	2	3	5				1					114		2
20140939	2992422	2	1	2	44	512.488303088625	1	2				1	2	3	5				4	2	2	2				2
20140939	2992422	3	1	3	19	512.488303088625	1	2				1	2	3	5				1					114		2
20140939	2992422	4	1	4	15	512.488303088625	1	2				1	2	3	5				4	2	2	2				2
20140939	2992423	1	1	1	27	499.787548261969	1	2				1	2	3	3				1					113		2
20140939	2992424	1	1	1	21	904.706226926049	1	2				1	2	3	5				1					114		2
20140939	2992424	2	1	2	18	904.706226926049	1	2				1	2	4	8				1					7493		2
20140939	2992424	3	1	3	2	904.706226926049	1	2		3	1															
20140939	2992425	1	1	1	53	584.199203515759	1	1	7			2	2	1	0				1					5223		2
20140939	2992425	2	1	2	46	584.199203515759	1	2				1	2	3	5				1					118		2
20140939	2992425	3	1	3	8	584.199203515759	1	2				1	1			2	1	1								
20140939	2992425	4	1	4	10	584.199203515759	1	2				1	1			2	4	1								
20140939	2992426	1	1	1	39	1363.33167354564	1	2				1	2	5	11				1					7421		1
20140939	2992426	2	1	2	36	1363.33167354564	1	2				1	2	11	6				4	2	2	2				2
20140939	2992426	3	1	3	15	1363.33167354564	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2992426	4	1	4	11	1363.33167354564	1	2				1	1			3	6	2								
20140939	2992426	5	1	5	6	1363.33167354564	1	2				1	1			2	2	2								
20140939	2992427	1	1	1	32	1680.19716235358	1	1	1			1	2	5	11				6	2	2	2				2
20140939	2992427	2	1	2	14	1680.19716235358	1	2				1	1			3	9	2	3	2	2	2				2
20140939	2992427	3	1	3	8	1680.19716235358	1	2				1	1			2	3	2								
20140939	2992427	4	1	4	5	1680.19716235358	1	2				1	1			1	1	2								
20140939	2992428	1	1	1	17	1189.7274073335	1	1	7			1	1			7	1	2	3	2	2	2				2
20140939	2992429	1	1	1	34	505.303364624338	1	2				1	2	11	5				1					8512		1
20140939	2992429	2	1	2	32	505.303364624338	1	2				1	2	5	11				4	1				8532		2
20140939	2992429	3	1	3	11	505.303364624338	1	2				1	1			3	6	1								
20140939	2992429	4	1	4	4	505.303364624338	1	2		2	1															
20140939	2992430	1	1	1	65	107.25966776709	1	2				1	2	3	2				1					111		2
20140939	2992430	1	2	1	55	107.25966776709	1	1	1			2	2	1	0				1					111		2
20140939	2992430	2	1	2	53	107.25966776709	1	1	1			1	2	3	2				4	2	2	2				2
20140939	2992430	2	2	2	53	107.25966776709	1	1	1			1	2	3	2				4	1				111		2
20140939	2992430	3	2	3	32	107.25966776709	1	2				1	2	3	2				1					111		2
20140939	2992430	4	2	4	16	107.25966776709	1	2				1	2	3	2				1					6310		2
20140939	2992430	5	2	5	16	107.25966776709	1	1	1			1	1			4	11	1	3	2	2	2				2
20140939	2992431	1	1	1	36	765.348042283839	1	2				2	2	1	0				4	2	2	2				2
20140939	2992431	2	1	2	11	765.348042283839	1	2				1	1			2	3	1								
20140939	2992431	3	1	3	6	765.348042283839	1	2				2	1			2	1	1								
20140939	2992431	4	1	4	5	765.348042283839	1	2				2	1			1	1	1								
20140939	2992431	5	1	5	15	765.348042283839	1	2				2	2	3	3				1					5241		2
20140939	2992431	6	1	6	12	765.348042283839	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2992431	7	1	7	10	765.348042283839	1	2				2	1			2	4	1								
20140939	2992431	8	1	8	7	765.348042283839	1	1	1			2	1			2	1	1								
20140939	2992432	1	1	1	29	2084.09362595408	1	2				1	2	7	2				1					8512		1
20140939	2992432	2	1	2	33	2084.09362595408	1	2				1	2	7	1				4	1				9500		2
20140939	2992432	3	1	3	5	2084.09362595408	1	2				2	1			1	2	1								
20140939	2992432	4	1	4	3	2084.09362595408	1	2		1	1															
20140939	2992433	1	1	1	26	875.123059067456	1	2				1	2	5	11				1					115		2
20140939	2992433	2	1	2	24	875.123059067456	1	1	7			1	2	4	7				4	2	2	2				2
20140939	2992433	3	1	3	7	875.123059067456	1	2				1	1			2	1	1								
20140939	2992433	4	1	4	4	875.123059067456	1	2		1	1															
20140939	2992433	5	1	5	2	875.123059067456	1	2		1	1															
20140939	2992434	1	1	1	33	902.974271696839	1	2				1	2	5	11				1					9242		2
20140939	2992434	2	1	2	28	902.974271696839	1	2				1	1			7	2	2	6	2	2	2	1		4	2
20140939	2992434	3	1	3	8	902.974271696839	1	2				1	1			2	3	1								
20140939	2992435	1	1	1	64	993.41323678284	1	2				1	2	4	7				6	2	2	2				2
20140939	2992435	2	1	2	56	993.41323678284	1	2				1	2	4	8				4	2	2	2				2
20140939	2992436	1	1	1	54	1320.75863675475	1	2				1	2	3	5				1					4521		1
20140939	2992436	2	1	2	48	1320.75863675475	1	2				1	2	5	11				1					7493		1
20140939	2992436	3	1	3	18	1320.75863675475	1	2				1	2	5	11				1					5125		1
20140939	2992436	4	1	4	22	1320.75863675475	1	2				1	2	5	11				1					5125		2
20140939	2992436	5	1	5	0	1320.75863675475	1	2		5	1															
20140939	2992437	1	1	1	21	194.80342335088	1	2				1	2	7	2				1					5219		2
20140939	2992438	1	1	1	44	952.458212601335	1	2				1	2	3	5				1					6041		2
20140939	2992439	1	1	1	62	857.249595634738	1	2				1	2	4	9				4	2	2	2				2
20140939	2992439	2	1	2	59	857.249595634738	2	2				1	2	5	11				4	2	2	2				2
20140939	2992439	3	1	3	36	857.249595634738	2	2				1	2	5	11				2	2	2	2	1		3	2
20140939	2992439	4	1	4	14	857.249595634738	2	2				1	1			3	8	2	3	2	2	2				2
20140939	2992439	5	1	5	12	857.249595634738	2	2				1	1			4	11	2	3	2	2	2				2
20140939	2992440	1	1	1	50	271.972761909255	1	2				1	2	3	3				1					4530		2
